,Safety,Conv,Traffic,Medical,Culture,EMD_CD
344,0.0,0.008066759390731603,0.02420027817219481,0.0,0.008066759390731603,11110158
345,0.0020341741253051262,0.0020341741253051262,0.0040683482506102524,0.0020341741253051262,0.0,11110111
346,0.0,0.0016336494225403467,0.0016336494225403467,0.0006534597690161386,0.0,11110130
347,0.0,0.016133518781463206,0.016133518781463206,0.016133518781463206,0.0,11110132
348,0.0,0.008066759390731603,0.02420027817219481,0.016133518781463206,0.0,11110159
349,0.0,0.0009778755653343113,0.0014668133480014668,0.0,0.0,11110149
350,0.0,0.0005769785556858331,0.0005769785556858331,0.00028848927784291654,0.0,11110165
351,0.0,0.02420027817219481,0.0,0.0,0.0,11110133
352,0.0,0.016133518781463206,0.016133518781463206,0.016133518781463206,0.0,11110136
353,0.008066759390731603,0.03226703756292641,0.016133518781463206,0.03226703756292641,0.0,11110157
354,0.0,0.008066759390731603,0.008066759390731603,0.0,0.0,11110154
355,0.0,0.0004889377826671556,0.0019557511306686226,0.0014668133480014668,0.0,11110147
356,0.0,0.001505268439613912,0.001505268439613912,0.02107375815459477,0.0,11110107
