,자치구명,법정동명,건물주용도,건축년도,물건금액,신고년도
7125,동작구,신대방동,오피스텔,2000s,330427083.3333333,2018
7126,동작구,신대방동,오피스텔,2010s,162900000.0,2018
7127,동작구,흑석동,단독주택,1990s,1034009714.2857143,2018
7128,동작구,흑석동,단독주택,2000s,780000000.0,2018
7129,동작구,흑석동,단독주택,2010s,670000000.0,2018
7130,동작구,흑석동,단독주택,기타,990534117.6470588,2018
7131,동작구,흑석동,아파트,1990s,507538461.53846157,2018
7132,동작구,흑석동,아파트,2000s,615811111.1111112,2018
7133,동작구,흑석동,아파트,2010s,1070102189.781022,2018
7134,동작구,흑석동,아파트,기타,1035068493.150685,2018
7135,동작구,흑석동,연립주택,1990s,425073200.0,2018
7136,동작구,흑석동,연립주택,2000s,564868666.6666666,2018
7137,동작구,흑석동,연립주택,2010s,389285714.28571427,2018
7138,동작구,흑석동,연립주택,기타,610958431.372549,2018
7139,마포구,공덕동,단독주택,1990s,809133333.3333334,2018
7140,마포구,공덕동,단독주택,2000s,1606666666.6666667,2018
7141,마포구,공덕동,단독주택,기타,569539183.6734694,2018
7142,마포구,공덕동,아파트,1990s,834000000.0,2018
7143,마포구,공덕동,아파트,2000s,954966666.6666666,2018
7144,마포구,공덕동,아파트,2010s,1009788461.5384616,2018
7145,마포구,공덕동,아파트,기타,634971428.5714285,2018
7146,마포구,공덕동,연립주택,1990s,359000000.0,2018
7147,마포구,공덕동,연립주택,2000s,333115384.61538464,2018
7148,마포구,공덕동,연립주택,2010s,307200000.0,2018
7149,마포구,공덕동,연립주택,기타,315000000.0,2018
7150,마포구,공덕동,오피스텔,1990s,161909090.9090909,2018
7151,마포구,공덕동,오피스텔,2000s,419000000.0,2018
7152,마포구,공덕동,오피스텔,2010s,285186567.1641791,2018
7153,마포구,구수동,단독주택,1990s,574000000.0,2018
7154,마포구,구수동,단독주택,기타,1237000000.0,2018
7155,마포구,구수동,연립주택,1990s,176666666.66666666,2018
7156,마포구,구수동,연립주택,2000s,305607142.85714287,2018
7157,마포구,구수동,연립주택,2010s,254600000.0,2018
7158,마포구,노고산동,단독주택,1990s,951666666.6666666,2018
7159,마포구,노고산동,단독주택,기타,654400000.0,2018
7160,마포구,노고산동,아파트,2000s,288348484.8484849,2018
7161,마포구,노고산동,연립주택,1990s,190000000.0,2018
7162,마포구,노고산동,연립주택,2000s,159000000.0,2018
7163,마포구,노고산동,연립주택,2010s,403750000.0,2018
7164,마포구,노고산동,오피스텔,1990s,127136363.63636364,2018
7165,마포구,노고산동,오피스텔,2000s,164400000.0,2018
7166,마포구,당인동,단독주택,1990s,530000000.0,2018
7167,마포구,당인동,단독주택,기타,912500000.0,2018
7168,마포구,당인동,연립주택,1990s,360250000.0,2018
7169,마포구,당인동,연립주택,2000s,403000000.0,2018
7170,마포구,대흥동,단독주택,1990s,850500000.0,2018
7171,마포구,대흥동,단독주택,2010s,1289000000.0,2018
7172,마포구,대흥동,단독주택,기타,727900000.0,2018
7173,마포구,대흥동,아파트,1990s,754305970.1492537,2018
7174,마포구,대흥동,아파트,2000s,661666666.6666666,2018
7175,마포구,대흥동,아파트,2010s,929969696.969697,2018
7176,마포구,대흥동,연립주택,1990s,315000000.0,2018
7177,마포구,대흥동,연립주택,2000s,240600000.0,2018
7178,마포구,대흥동,연립주택,2010s,321714285.71428573,2018
7179,마포구,대흥동,오피스텔,2000s,306295000.0,2018
7180,마포구,대흥동,오피스텔,2010s,258108695.6521739,2018
7181,마포구,도화동,단독주택,1990s,809750000.0,2018
7182,마포구,도화동,단독주택,2000s,770000000.0,2018
7183,마포구,도화동,단독주택,2010s,1300000000.0,2018
7184,마포구,도화동,단독주택,기타,573469230.7692307,2018
7185,마포구,도화동,아파트,1990s,761718232.0441989,2018
7186,마포구,도화동,아파트,2000s,653766666.6666666,2018
7187,마포구,도화동,아파트,2010s,695666666.6666666,2018
7188,마포구,도화동,아파트,기타,533571428.5714286,2018
7189,마포구,도화동,연립주택,2000s,326900000.0,2018
7190,마포구,도화동,연립주택,2010s,226933333.33333334,2018
7191,마포구,도화동,오피스텔,2000s,390088721.80451125,2018
7192,마포구,도화동,오피스텔,2010s,230588235.29411766,2018
7193,마포구,도화동,오피스텔,기타,131783783.78378378,2018
7194,마포구,동교동,단독주택,1990s,1476666666.6666667,2018
7195,마포구,동교동,단독주택,2000s,3115000000.0,2018
7196,마포구,동교동,단독주택,기타,4097500000.0,2018
7197,마포구,동교동,아파트,2000s,765000000.0,2018
7198,마포구,동교동,연립주택,1990s,330333333.3333333,2018
7199,마포구,동교동,연립주택,2000s,379250000.0,2018
7200,마포구,동교동,연립주택,2010s,352555555.5555556,2018
7201,마포구,동교동,연립주택,기타,579166666.6666666,2018
7202,마포구,동교동,오피스텔,1990s,318384615.38461536,2018
7203,마포구,동교동,오피스텔,2000s,227433333.33333334,2018
7204,마포구,마포동,단독주택,기타,626666666.6666666,2018
7205,마포구,마포동,아파트,1990s,504941176.4705882,2018
7206,마포구,마포동,아파트,2000s,657631578.9473684,2018
7207,마포구,마포동,아파트,2010s,130200000.0,2018
7208,마포구,마포동,연립주택,1990s,234000000.0,2018
7209,마포구,마포동,연립주택,2000s,482000000.0,2018
7210,마포구,마포동,연립주택,2010s,300285714.28571427,2018
7211,마포구,마포동,오피스텔,1990s,156000000.0,2018
7212,마포구,마포동,오피스텔,기타,154000000.0,2018
7213,마포구,망원동,단독주택,1990s,1550227272.7272727,2018
7214,마포구,망원동,단독주택,2010s,1620000000.0,2018
7215,마포구,망원동,단독주택,기타,1391408421.0526316,2018
7216,마포구,망원동,아파트,1990s,436225000.0,2018
7217,마포구,망원동,아파트,2000s,562064102.5641025,2018
7218,마포구,망원동,아파트,2010s,349111111.1111111,2018
7219,마포구,망원동,아파트,기타,263333333.33333334,2018
7220,마포구,망원동,연립주택,1990s,207669523.80952382,2018
7221,마포구,망원동,연립주택,2000s,260335377.35849056,2018
7222,마포구,망원동,연립주택,2010s,248626865.6716418,2018
7223,마포구,망원동,연립주택,기타,241037560.97560975,2018
7224,마포구,상수동,단독주택,1990s,1784250000.0,2018
7225,마포구,상수동,단독주택,기타,1546666666.6666667,2018
7226,마포구,상수동,아파트,2000s,1017916666.6666666,2018
7227,마포구,상수동,아파트,2010s,1101416666.6666667,2018
7228,마포구,상수동,연립주택,1990s,308227272.72727275,2018
7229,마포구,상수동,연립주택,2000s,315360000.0,2018
7230,마포구,상수동,연립주택,2010s,162916666.66666666,2018
7231,마포구,상수동,연립주택,기타,266500000.0,2018
7232,마포구,상수동,오피스텔,2000s,254000000.0,2018
7233,마포구,상암동,단독주택,1990s,1546666666.6666667,2018
7234,마포구,상암동,단독주택,2000s,1700000000.0,2018
7235,마포구,상암동,단독주택,2010s,1335000000.0,2018
7236,마포구,상암동,단독주택,기타,5700000000.0,2018
7237,마포구,상암동,아파트,2000s,772258741.2587413,2018
7238,마포구,상암동,아파트,2010s,687838983.0508474,2018
7239,마포구,상암동,연립주택,2010s,254535714.2857143,2018
7240,마포구,상암동,오피스텔,2000s,522906250.0,2018
7241,마포구,상암동,오피스텔,2010s,294802826.0869565,2018
7242,마포구,서교동,단독주택,1990s,1826600000.0,2018
7243,마포구,서교동,단독주택,2000s,2868750000.0,2018
7244,마포구,서교동,단독주택,기타,1688125000.0,2018
7245,마포구,서교동,아파트,1990s,515333333.3333333,2018
7246,마포구,서교동,아파트,2000s,475686274.50980395,2018
7247,마포구,서교동,아파트,2010s,888833333.3333334,2018
7248,마포구,서교동,연립주택,1990s,357309523.8095238,2018
7249,마포구,서교동,연립주택,2000s,347173913.04347825,2018
7250,마포구,서교동,연립주택,2010s,270977407.4074074,2018
7251,마포구,서교동,연립주택,기타,282750000.0,2018
7252,마포구,서교동,오피스텔,1990s,151444444.44444445,2018
7253,마포구,서교동,오피스텔,2000s,179045454.54545453,2018
7254,마포구,서교동,오피스텔,2010s,197000000.0,2018
7255,마포구,서교동,오피스텔,기타,140000000.0,2018
7256,마포구,성산동,단독주택,1990s,1239266666.6666667,2018
7257,마포구,성산동,단독주택,2000s,1780000000.0,2018
7258,마포구,성산동,단독주택,2010s,1658333333.3333333,2018
7259,마포구,성산동,단독주택,기타,1392880000.0,2018
7260,마포구,성산동,아파트,1990s,420794117.64705884,2018
7261,마포구,성산동,아파트,2000s,582721649.484536,2018
7262,마포구,성산동,아파트,2010s,540000000.0,2018
7263,마포구,성산동,아파트,기타,580716666.6666666,2018
7264,마포구,성산동,연립주택,1990s,228565656.56565657,2018
7265,마포구,성산동,연립주택,2000s,295231343.2835821,2018
7266,마포구,성산동,연립주택,2010s,282989436.6197183,2018
7267,마포구,성산동,연립주택,기타,262477115.3846154,2018
7268,마포구,성산동,오피스텔,2000s,273472972.972973,2018
7269,마포구,성산동,오피스텔,2010s,164430222.2222222,2018
7270,마포구,신공덕동,단독주택,1990s,1600000000.0,2018
7271,마포구,신공덕동,단독주택,2000s,460000000.0,2018
7272,마포구,신공덕동,단독주택,기타,880111111.1111112,2018
7273,마포구,신공덕동,아파트,2000s,787767857.1428572,2018
7274,마포구,신공덕동,아파트,2010s,998894444.4444444,2018
7275,마포구,신공덕동,연립주택,1990s,190083333.33333334,2018
7276,마포구,신공덕동,연립주택,2000s,380000000.0,2018
7277,마포구,신공덕동,연립주택,2010s,414923076.9230769,2018
7278,마포구,신공덕동,연립주택,기타,464333333.3333333,2018
7279,마포구,신공덕동,오피스텔,2000s,314800000.0,2018
7280,마포구,신공덕동,오피스텔,2010s,301574074.0740741,2018
7281,마포구,신수동,단독주택,1990s,1210000000.0,2018
7282,마포구,신수동,단독주택,2000s,3335000000.0,2018
7283,마포구,신수동,단독주택,2010s,900000000.0,2018
7284,마포구,신수동,단독주택,기타,1172276250.0,2018
7285,마포구,신수동,아파트,1990s,604397435.8974359,2018
7286,마포구,신수동,아파트,2000s,806172619.0476191,2018
7287,마포구,신수동,아파트,2010s,450000000.0,2018
7288,마포구,신수동,연립주택,1990s,295964285.71428573,2018
7289,마포구,신수동,연립주택,2000s,311673684.2105263,2018
7290,마포구,신수동,연립주택,2010s,271058823.5294118,2018
7291,마포구,신수동,연립주택,기타,588194666.6666666,2018
7292,마포구,신정동,아파트,1990s,796218750.0,2018
7293,마포구,아현동,단독주택,1990s,738631428.5714285,2018
7294,마포구,아현동,단독주택,2000s,210000000.0,2018
7295,마포구,아현동,단독주택,기타,952735454.5454545,2018
7296,마포구,아현동,아파트,1990s,577571428.5714285,2018
7297,마포구,아현동,아파트,2000s,747431818.1818181,2018
7298,마포구,아현동,아파트,2010s,1132897905.7591622,2018
7299,마포구,아현동,아파트,기타,541073529.4117647,2018
7300,마포구,아현동,연립주택,1990s,369986486.4864865,2018
7301,마포구,아현동,연립주택,2000s,353210526.31578946,2018
7302,마포구,아현동,연립주택,2010s,409714285.71428573,2018
7303,마포구,아현동,연립주택,기타,339747777.7777778,2018
7304,마포구,아현동,오피스텔,2000s,209837500.0,2018
7305,마포구,연남동,단독주택,1990s,1528636363.6363637,2018
7306,마포구,연남동,단독주택,2000s,2023750000.0,2018
7307,마포구,연남동,단독주택,2010s,1650000000.0,2018
7308,마포구,연남동,단독주택,기타,1473500000.0,2018
7309,마포구,연남동,아파트,1990s,560166666.6666666,2018
7310,마포구,연남동,아파트,2000s,603587500.0,2018
7311,마포구,연남동,아파트,2010s,550000000.0,2018
7312,마포구,연남동,아파트,기타,292750000.0,2018
7313,마포구,연남동,연립주택,1990s,318974358.974359,2018
7314,마포구,연남동,연립주택,2000s,312062500.0,2018
7315,마포구,연남동,연립주택,2010s,249609756.09756097,2018
7316,마포구,연남동,연립주택,기타,248333333.33333334,2018
7317,마포구,염리동,단독주택,1990s,913187333.3333334,2018
7318,마포구,염리동,단독주택,2000s,790000000.0,2018
7319,마포구,염리동,단독주택,기타,648831379.3103448,2018
7320,마포구,염리동,아파트,1990s,511079545.45454544,2018
7321,마포구,염리동,아파트,2000s,941410256.4102564,2018
7322,마포구,염리동,연립주택,1990s,273200000.0,2018
7323,마포구,염리동,연립주택,2000s,324600000.0,2018
7324,마포구,염리동,연립주택,2010s,310000000.0,2018
7325,마포구,염리동,연립주택,기타,413999285.71428573,2018
7326,마포구,염리동,오피스텔,2000s,242687500.0,2018
7327,마포구,용강동,아파트,2000s,923179487.1794872,2018
7328,마포구,용강동,아파트,2010s,1204224489.7959185,2018
7329,마포구,용강동,연립주택,1990s,214500000.0,2018
7330,마포구,용강동,연립주택,2000s,285222222.2222222,2018
7331,마포구,용강동,연립주택,2010s,218833333.33333334,2018
7332,마포구,용강동,연립주택,기타,548000000.0,2018
7333,마포구,중동,단독주택,1990s,1245000000.0,2018
7334,마포구,중동,단독주택,기타,1105000000.0,2018
7335,마포구,중동,아파트,1990s,623923076.9230769,2018
7336,마포구,중동,아파트,2000s,580985981.3084112,2018
7337,마포구,중동,연립주택,1990s,195055555.55555555,2018
7338,마포구,중동,연립주택,2000s,235333333.33333334,2018
7339,마포구,중동,연립주택,2010s,229000000.0,2018
7340,마포구,중동,연립주택,기타,202820000.0,2018
7341,마포구,중동,오피스텔,2000s,90000000.0,2018
7342,마포구,창전동,단독주택,1990s,1557500000.0,2018
7343,마포구,창전동,단독주택,2000s,2740000000.0,2018
7344,마포구,창전동,단독주택,2010s,1420000000.0,2018
7345,마포구,창전동,단독주택,기타,1181125000.0,2018
7346,마포구,창전동,아파트,1990s,680738095.2380953,2018
7347,마포구,창전동,아파트,2000s,790077777.7777778,2018
7348,마포구,창전동,아파트,기타,370000000.0,2018
7349,마포구,창전동,연립주택,1990s,203000000.0,2018
7350,마포구,창전동,연립주택,2000s,120833333.33333333,2018
7351,마포구,창전동,연립주택,기타,284000000.0,2018
7352,마포구,창전동,오피스텔,2000s,118500000.0,2018
7353,마포구,창전동,오피스텔,2010s,139500000.0,2018
7354,마포구,토정동,아파트,1990s,737700000.0,2018
7355,마포구,토정동,연립주택,2000s,313000000.0,2018
7356,마포구,하중동,아파트,2010s,1364841269.8412697,2018
7357,마포구,합정동,단독주택,1990s,2157090909.090909,2018
7358,마포구,합정동,단독주택,2000s,1450000000.0,2018
7359,마포구,합정동,단독주택,기타,1664500000.0,2018
7360,마포구,합정동,아파트,2000s,628450000.0,2018
7361,마포구,합정동,아파트,2010s,1252666666.6666667,2018
7362,마포구,합정동,연립주택,1990s,262218518.5185185,2018
7363,마포구,합정동,연립주택,2000s,316523076.9230769,2018
7364,마포구,합정동,연립주택,2010s,191651898.7341772,2018
7365,마포구,합정동,연립주택,기타,356863636.3636364,2018
7366,마포구,합정동,오피스텔,2000s,390400000.0,2018
7367,마포구,합정동,오피스텔,2010s,314666666.6666667,2018
7368,마포구,현석동,아파트,1990s,755000000.0,2018
7369,마포구,현석동,아파트,2000s,838575471.6981132,2018
7370,마포구,현석동,아파트,2010s,1145351851.851852,2018
7371,마포구,현석동,아파트,기타,857361538.4615384,2018
7372,마포구,현석동,연립주택,1990s,250500000.0,2018
7373,마포구,현석동,연립주택,2000s,245000000.0,2018
7374,마포구,현석동,연립주택,2010s,341000000.0,2018
7375,서대문구,남가좌동,단독주택,1990s,1029363636.3636364,2018
7376,서대문구,남가좌동,단독주택,2000s,295000000.0,2018
7377,서대문구,남가좌동,단독주택,2010s,1544333333.3333333,2018
7378,서대문구,남가좌동,단독주택,기타,941125000.0,2018
7379,서대문구,남가좌동,아파트,1990s,486747311.827957,2018
7380,서대문구,남가좌동,아파트,2000s,565030555.5555556,2018
7381,서대문구,남가좌동,아파트,2010s,801975627.2401434,2018
7382,서대문구,남가좌동,연립주택,1990s,141058823.52941176,2018
7383,서대문구,남가좌동,연립주택,2000s,182608695.6521739,2018
7384,서대문구,남가좌동,연립주택,2010s,308442307.6923077,2018
7385,서대문구,남가좌동,연립주택,기타,162180000.0,2018
7386,서대문구,남가좌동,오피스텔,2010s,398823529.4117647,2018
7387,서대문구,냉천동,단독주택,1990s,750000000.0,2018
7388,서대문구,냉천동,단독주택,기타,530000000.0,2018
7389,서대문구,냉천동,아파트,2000s,592058823.5294118,2018
7390,서대문구,냉천동,아파트,2010s,802303030.3030303,2018
7391,서대문구,냉천동,아파트,기타,376500000.0,2018
7392,서대문구,대신동,단독주택,1990s,1467500000.0,2018
7393,서대문구,대신동,단독주택,2000s,4819000000.0,2018
7394,서대문구,대신동,단독주택,기타,890000000.0,2018
7395,서대문구,대신동,연립주택,기타,75000000.0,2018
7396,서대문구,대현동,단독주택,1990s,1480000000.0,2018
7397,서대문구,대현동,단독주택,기타,2756000000.0,2018
7398,서대문구,대현동,아파트,1990s,559944444.4444444,2018
7399,서대문구,대현동,아파트,2000s,339000000.0,2018
7400,서대문구,대현동,아파트,2010s,285916666.6666667,2018
7401,서대문구,대현동,연립주택,2010s,180340000.0,2018
7402,서대문구,대현동,연립주택,기타,280000000.0,2018
7403,서대문구,대현동,오피스텔,2000s,184470588.2352941,2018
7404,서대문구,대현동,오피스텔,2010s,230927600.0,2018
7405,서대문구,미근동,단독주택,1990s,1375000000.0,2018
7406,서대문구,미근동,단독주택,기타,420000000.0,2018
7407,서대문구,미근동,아파트,기타,157500000.0,2018
7408,서대문구,봉원동,단독주택,기타,350000000.0,2018
7409,서대문구,봉원동,연립주택,1990s,250000000.0,2018
7410,서대문구,북가좌동,단독주택,1990s,824642857.1428572,2018
7411,서대문구,북가좌동,단독주택,2000s,535000000.0,2018
7412,서대문구,북가좌동,단독주택,2010s,1545875000.0,2018
7413,서대문구,북가좌동,단독주택,기타,714506250.0,2018
7414,서대문구,북가좌동,아파트,1990s,508920000.0,2018
7415,서대문구,북가좌동,아파트,2000s,517446902.65486723,2018
7416,서대문구,북가좌동,아파트,2010s,803718750.0,2018
7417,서대문구,북가좌동,아파트,기타,490598360.6557377,2018
7418,서대문구,북가좌동,연립주택,1990s,208381481.4814815,2018
7419,서대문구,북가좌동,연립주택,2000s,256149375.0,2018
7420,서대문구,북가좌동,연립주택,2010s,238430555.55555555,2018
7421,서대문구,북가좌동,연립주택,기타,286745098.0392157,2018
7422,서대문구,북가좌동,오피스텔,2000s,102333333.33333333,2018
7423,서대문구,북아현동,단독주택,1990s,886997826.0869565,2018
7424,서대문구,북아현동,단독주택,2000s,737500000.0,2018
7425,서대문구,북아현동,단독주택,기타,673572413.7931035,2018
7426,서대문구,북아현동,아파트,1990s,540179104.4776119,2018
7427,서대문구,북아현동,아파트,2000s,578564516.1290323,2018
7428,서대문구,북아현동,아파트,2010s,981176250.0,2018
7429,서대문구,북아현동,아파트,기타,787285714.2857143,2018
7430,서대문구,북아현동,연립주택,1990s,511169230.7692308,2018
7431,서대문구,북아현동,연립주택,2000s,466844262.295082,2018
7432,서대문구,북아현동,연립주택,2010s,368400000.0,2018
7433,서대문구,북아현동,연립주택,기타,491152173.9130435,2018
7434,서대문구,신촌동,연립주택,1990s,144000000.0,2018
7435,서대문구,신촌동,연립주택,2010s,449111111.1111111,2018
7436,서대문구,연희동,단독주택,1990s,849613636.3636364,2018
7437,서대문구,연희동,단독주택,2000s,1613357142.857143,2018
7438,서대문구,연희동,단독주택,2010s,1422000000.0,2018
7439,서대문구,연희동,단독주택,기타,994964843.75,2018
7440,서대문구,연희동,아파트,1990s,466727272.72727275,2018
7441,서대문구,연희동,아파트,2000s,570474257.4257426,2018
7442,서대문구,연희동,아파트,2010s,176461538.46153846,2018
7443,서대문구,연희동,아파트,기타,205739130.4347826,2018
7444,서대문구,연희동,연립주택,1990s,224214545.45454547,2018
7445,서대문구,연희동,연립주택,2000s,277355072.4637681,2018
7446,서대문구,연희동,연립주택,2010s,301736842.1052632,2018
7447,서대문구,연희동,연립주택,기타,239755555.55555555,2018
7448,서대문구,연희동,오피스텔,2000s,188267857.14285713,2018
7449,서대문구,연희동,오피스텔,2010s,229800000.0,2018
7450,서대문구,영천동,단독주택,기타,600000000.0,2018
7451,서대문구,영천동,아파트,1990s,693347826.0869565,2018
7452,서대문구,옥천동,단독주택,1990s,759142857.1428572,2018
7453,서대문구,옥천동,단독주택,기타,434333333.3333333,2018
7454,서대문구,옥천동,연립주택,1990s,165333333.33333334,2018
7455,서대문구,옥천동,연립주택,2000s,266500000.0,2018
7456,서대문구,창천동,단독주택,1990s,1571363636.3636363,2018
7457,서대문구,창천동,단독주택,2000s,1950000000.0,2018
7458,서대문구,창천동,단독주택,기타,1344539411.764706,2018
7459,서대문구,창천동,아파트,2000s,488555555.5555556,2018
7460,서대문구,창천동,아파트,2010s,176636363.63636363,2018
7461,서대문구,창천동,연립주택,1990s,262285714.2857143,2018
7462,서대문구,창천동,연립주택,2000s,253904761.9047619,2018
7463,서대문구,창천동,연립주택,2010s,337250000.0,2018
7464,서대문구,창천동,연립주택,기타,196000000.0,2018
7465,서대문구,창천동,오피스텔,2000s,174959459.45945945,2018
7466,서대문구,천연동,단독주택,1990s,880000000.0,2018
7467,서대문구,천연동,단독주택,2000s,710000000.0,2018
7468,서대문구,천연동,단독주택,기타,827500000.0,2018
7469,서대문구,천연동,아파트,1990s,566000000.0,2018
7470,서대문구,천연동,아파트,2000s,503187500.0,2018
7471,서대문구,천연동,연립주택,1990s,100000000.0,2018
7472,서대문구,천연동,연립주택,2000s,308666666.6666667,2018
7473,서대문구,천연동,연립주택,기타,194000000.0,2018
7474,서대문구,충정로2가,단독주택,기타,1561000000.0,2018
7475,서대문구,충정로2가,아파트,1990s,565000000.0,2018
7476,서대문구,충정로2가,아파트,2000s,540000000.0,2018
7477,서대문구,충정로2가,연립주택,2000s,236000000.0,2018
7478,서대문구,충정로2가,연립주택,2010s,283000000.0,2018
7479,서대문구,충정로2가,오피스텔,1990s,195500000.0,2018
7480,서대문구,충정로2가,오피스텔,2000s,190375000.0,2018
7481,서대문구,충정로3가,단독주택,1990s,537000000.0,2018
7482,서대문구,충정로3가,단독주택,기타,589535555.5555556,2018
7483,서대문구,충정로3가,아파트,2000s,504321428.5714286,2018
7484,서대문구,충정로3가,아파트,2010s,532700000.0,2018
7485,서대문구,충정로3가,아파트,기타,338458823.5294118,2018
7486,서대문구,충정로3가,연립주택,1990s,450818181.8181818,2018
7487,서대문구,충정로3가,연립주택,2000s,532659090.90909094,2018
7488,서대문구,충정로3가,연립주택,기타,578822000.0,2018
7489,서대문구,충정로3가,오피스텔,2000s,163000000.0,2018
7490,서대문구,합동,아파트,2000s,651352941.1764706,2018
7491,서대문구,합동,연립주택,2000s,335000000.0,2018
7492,서대문구,합동,오피스텔,2000s,283303571.4285714,2018
7493,서대문구,현저동,단독주택,기타,295500000.0,2018
7494,서대문구,현저동,아파트,1990s,685373239.4366198,2018
7495,서대문구,현저동,아파트,2000s,411526315.7894737,2018
7496,서대문구,홍은동,단독주택,1990s,572401034.4827586,2018
7497,서대문구,홍은동,단독주택,2000s,866666666.6666666,2018
7498,서대문구,홍은동,단독주택,기타,550941710.5263158,2018
7499,서대문구,홍은동,아파트,1990s,419454166.6666667,2018
7500,서대문구,홍은동,아파트,2000s,433513513.5135135,2018
7501,서대문구,홍은동,아파트,2010s,436581081.0810811,2018
7502,서대문구,홍은동,아파트,기타,324563418.8034188,2018
7503,서대문구,홍은동,연립주택,1990s,176566101.69491526,2018
7504,서대문구,홍은동,연립주택,2000s,229880322.58064517,2018
7505,서대문구,홍은동,연립주택,2010s,207967391.3043478,2018
7506,서대문구,홍은동,연립주택,기타,239012207.79220778,2018
7507,서대문구,홍은동,오피스텔,2000s,309000000.0,2018
7508,서대문구,홍은동,오피스텔,2010s,217857142.85714287,2018
7509,서대문구,홍제동,단독주택,1990s,817476111.1111112,2018
7510,서대문구,홍제동,단독주택,2000s,672600000.0,2018
7511,서대문구,홍제동,단독주택,2010s,807500000.0,2018
7512,서대문구,홍제동,단독주택,기타,538826229.5081967,2018
7513,서대문구,홍제동,아파트,1990s,459795620.4379562,2018
7514,서대문구,홍제동,아파트,2000s,508309090.90909094,2018
7515,서대문구,홍제동,아파트,2010s,535205882.35294116,2018
7516,서대문구,홍제동,아파트,기타,267979591.83673468,2018
7517,서대문구,홍제동,연립주택,1990s,222053536.58536586,2018
7518,서대문구,홍제동,연립주택,2000s,226447619.04761904,2018
7519,서대문구,홍제동,연립주택,2010s,302154605.2631579,2018
7520,서대문구,홍제동,연립주택,기타,175065468.75,2018
7521,서초구,내곡동,단독주택,기타,1772500000.0,2018
7522,서초구,내곡동,아파트,2010s,1057250000.0,2018
7523,서초구,내곡동,오피스텔,2010s,220000000.0,2018
7524,서초구,반포동,단독주택,1990s,3428000000.0,2018
7525,서초구,반포동,단독주택,2000s,4395000000.0,2018
7526,서초구,반포동,단독주택,2010s,3300000000.0,2018
7527,서초구,반포동,단독주택,기타,3320000000.0,2018
7528,서초구,반포동,아파트,1990s,1118875000.0,2018
7529,서초구,반포동,아파트,2000s,2256037542.662116,2018
7530,서초구,반포동,아파트,2010s,2407698529.4117646,2018
7531,서초구,반포동,아파트,기타,2301835400.0,2018
7532,서초구,반포동,연립주택,1990s,870811475.409836,2018
7533,서초구,반포동,연립주택,2000s,534017241.37931037,2018
7534,서초구,반포동,연립주택,2010s,275000000.0,2018
7535,서초구,반포동,연립주택,기타,1256090909.090909,2018
7536,서초구,방배동,단독주택,1990s,2572230689.6551723,2018
7537,서초구,방배동,단독주택,2000s,3008333333.3333335,2018
7538,서초구,방배동,단독주택,2010s,3500000000.0,2018
7539,서초구,방배동,단독주택,기타,2492245733.3333335,2018
7540,서초구,방배동,아파트,1990s,1144190140.8450704,2018
7541,서초구,방배동,아파트,2000s,1229532245.4308095,2018
7542,서초구,방배동,아파트,2010s,1641228155.3398058,2018
7543,서초구,방배동,아파트,기타,1327860902.255639,2018
7544,서초구,방배동,연립주택,1990s,725959701.4925373,2018
7545,서초구,방배동,연립주택,2000s,576674133.3333334,2018
7546,서초구,방배동,연립주택,2010s,437126253.96825397,2018
7547,서초구,방배동,연립주택,기타,795968421.0526316,2018
7548,서초구,방배동,오피스텔,1990s,143750000.0,2018
7549,서초구,방배동,오피스텔,2000s,303368000.0,2018
7550,서초구,방배동,오피스텔,기타,171062500.0,2018
7551,서초구,서초동,단독주택,1990s,2640000000.0,2018
7552,서초구,서초동,단독주택,2000s,3235000000.0,2018
7553,서초구,서초동,단독주택,2010s,4000000000.0,2018
7554,서초구,서초동,단독주택,기타,2511598500.0,2018
7555,서초구,서초동,아파트,1990s,1088663551.401869,2018
7556,서초구,서초동,아파트,2000s,1142890555.5555556,2018
7557,서초구,서초동,아파트,2010s,1327274774.7747748,2018
7558,서초구,서초동,아파트,기타,1611088888.8888888,2018
7559,서초구,서초동,연립주택,1990s,552797727.2727273,2018
7560,서초구,서초동,연립주택,2000s,414921875.0,2018
7561,서초구,서초동,연립주택,2010s,428442857.14285713,2018
7562,서초구,서초동,연립주택,기타,794497669.9029126,2018
7563,서초구,서초동,오피스텔,1990s,176529057.9710145,2018
7564,서초구,서초동,오피스텔,2000s,328004360.46511626,2018
7565,서초구,서초동,오피스텔,2010s,271691111.1111111,2018
7566,서초구,서초동,오피스텔,기타,191025000.0,2018
7567,서초구,신원동,단독주택,1990s,2400000000.0,2018
7568,서초구,신원동,단독주택,2010s,3270000000.0,2018
7569,서초구,신원동,단독주택,기타,2278750000.0,2018
7570,서초구,신원동,아파트,2010s,1162978571.4285715,2018
7571,서초구,신원동,오피스텔,2010s,218411818.1818182,2018
7572,서초구,양재동,단독주택,1990s,2959615384.6153846,2018
7573,서초구,양재동,단독주택,2010s,2900000000.0,2018
7574,서초구,양재동,단독주택,기타,2428750000.0,2018
7575,서초구,양재동,아파트,1990s,960192307.6923077,2018
7576,서초구,양재동,아파트,2000s,614118055.5555556,2018
7577,서초구,양재동,연립주택,1990s,366236641.22137403,2018
7578,서초구,양재동,연립주택,2000s,451775641.025641,2018
7579,서초구,양재동,연립주택,2010s,338707583.3333333,2018
