,지점명,주소,xpos,ypos,법정동,법정동코드,B_시도명,B_시군구,B_동,행정동,행정동코드,H_시도명,H_시군구,H_동
2114,GS25 GS25성북동소문점,서울 성북구 동소문로 13가길46 (동소문동4가 103-27),127.0106798,37.59122009,B,1129010700,서울특별시,성북구,동소문동4가,H,1129052500,서울특별시,성북구,성북동
2115,GS25 GS25동소문타운점,서울 성북구 동소문로 17길12(동소문동6가 138-3),127.0150267,37.59304045,B,1129010900,서울특별시,성북구,동소문동6가,H,1129057500,서울특별시,성북구,동선동
2116,GS25 GS25성신로데오점,"서울 성북구 동소문로 22길28, 1층 (동선동1가 4-1)",127.0178399,37.59180241,B,1129011600,서울특별시,성북구,동선동1가,H,1129057500,서울특별시,성북구,동선동
2117,미니스톱 성신여대입구역점,서울 성북구 동소문로 23길 7,127.0175415,37.59382727,B,1129011900,서울특별시,성북구,동선동4가,H,1129057500,서울특별시,성북구,동선동
2118,GS25 GS25길음역점,"서울 성북구 동소문로 248, 105동 125~6호(길음1동 1276, 삼부아파트)",127.0245389,37.60343625,B,1129013400,서울특별시,성북구,길음동,H,1129066000,서울특별시,성북구,길음1동
2119,GS25 GS25동선행복점,"서울 성북구 동소문로 27길31, 1층 101호 (동선동4가 295-4, 벨라미아오피스텔)",127.0199624,37.59573955,B,1129011900,서울특별시,성북구,동선동4가,H,1129057500,서울특별시,성북구,동선동
2120,GS25 GS25동소문제일점,서울 성북구 동소문로 2길97(동소문동3가 45),127.010889,37.58996038,B,1129010600,서울특별시,성북구,동소문동3가,H,1129055500,서울특별시,성북구,삼선동
2121,GS25 GS25동소문중앙점,"서울 성북구 동소문로 3길4, 1(1층) (동소문동1가 42, 정화빌딩)",127.0066202,37.58910464,B,1129010400,서울특별시,성북구,동소문동1가,H,1129052500,서울특별시,성북구,성북동
2122,GS25 GS25성북스테이트점,"서울 성북구 동소문로 44길43, 101동 114호(월곡1동 88-64, 성북힐스테이트)",127.0303993,37.60652999,B,1129013600,서울특별시,성북구,하월곡동,H,1129068500,서울특별시,성북구,길음2동
2123,미니스톱 동소문점,서울 성북구 동소문로 65-2,127.0126088,37.59177684,B,1129010700,서울특별시,성북구,동소문동4가,H,1129052500,서울특별시,성북구,성북동
2124,GS25 GS25정릉대우점,"서울 성북구 보국문로 14, 1층 (정릉2동 413-16)",127.0114143,37.60590417,B,1129013300,서울특별시,성북구,정릉동,H,1129063000,서울특별시,성북구,정릉2동
2125,GS25 GS25정릉중앙점,서울 성북구 보국문로 40 (정릉4동 403-18),127.0102636,37.60813812,B,1129013300,서울특별시,성북구,정릉동,H,1129065000,서울특별시,성북구,정릉4동
2126,세븐일레븐 성북보문중앙점,서울 성북구 보문동6가 117,127.0198969,37.5808538,B,1129012800,서울특별시,성북구,보문동6가,H,1129061000,서울특별시,성북구,보문동
2127,GS25 GS25보문역점,서울 성북구 보문로 118(보문동1가 126),127.0194715,37.58567085,B,1129013000,서울특별시,성북구,보문동1가,H,1129061000,서울특별시,성북구,보문동
2128,미니스톱 보문파크점,서울 성북구 보문로 13길 24,127.020656,37.57995004,B,1129012900,서울특별시,성북구,보문동7가,H,1129061000,서울특별시,성북구,보문동
2129,GS25 GS25성북삼익점,서울 성북구 보문로 14길40(안암동4가 41-13),127.0244175,37.58061188,B,1129012400,서울특별시,성북구,안암동4가,H,1129060000,서울특별시,성북구,안암동
2130,GS25 GS25성북구청점,"서울 성북구 보문로 164, 1층 (삼선동5가 315)",127.0168801,37.58901021,B,1129011500,서울특별시,성북구,삼선동5가,H,1129055500,서울특별시,성북구,삼선동
2131,GS25 GS25삼선센터점,"서울 성북구 보문로 189, 1층 (삼선동4가 343, 우리은행)",127.0142886,37.59061951,B,1129011400,서울특별시,성북구,삼선동4가,H,1129055500,서울특별시,성북구,삼선동
2132,GS25 GS25고대성북천점,"서울 성북구 보문로 22길28, 1층(안암동3가 86)",127.0220322,37.58379988,B,1129012300,서울특별시,성북구,안암동3가,H,1129060000,서울특별시,성북구,안암동
2133,GS25 GS25삼선푸르지오점,"서울 성북구 보문로 29다길7, 상가 104호(삼선동3가 115-1, 대우푸르지오)",127.0133373,37.58547564,B,1129011300,서울특별시,성북구,삼선동3가,H,1129055500,서울특별시,성북구,삼선동
2134,GS25 GS25성신행운점,"서울 성북구 보문로 30가길12, 1층 (안암동1가 47-2)",127.0203193,37.589237,B,1129012100,서울특별시,성북구,안암동1가,H,1129060000,서울특별시,성북구,안암동
2135,GS25 GS25성북동선점,"서울 성북구 보문로 32길27, 1층 (동선동2가 2-5)",127.0177287,37.58991831,B,1129011700,서울특별시,성북구,동선동2가,H,1129057500,서울특별시,성북구,동선동
2136,GS25 GS25성신미디어점,"서울 성북구 보문로 32길69, 1층 (동선동2가 142-3)",127.0199957,37.5906039,B,1129011700,서울특별시,성북구,동선동2가,H,1129057500,서울특별시,성북구,동선동
2137,GS25 GS25성신위드점,서울 성북구 보문로 34가길20(동선동3가 226-2),127.0201987,37.59239865,B,1129011800,서울특별시,성북구,동선동3가,H,1129057500,서울특별시,성북구,동선동
2138,GS25 GS25성신여대점,서울 성북구 보문로 34길88 (동선동2가 154),127.020157,37.59125398,B,1129011700,서울특별시,성북구,동선동2가,H,1129057500,서울특별시,성북구,동선동
2139,미니스톱 보문점,서울 성북구 보문로 73,127.0210271,37.58187234,B,1129012700,서울특별시,성북구,보문동5가,H,1129061000,서울특별시,성북구,보문동
2140,GS25 GS25S6보문역점,"서울 성북구 보문로지하 116 (보문동1가 127-1, 6호선 보문역역사)",127.0193854,37.58532774,B,1129013000,서울특별시,성북구,보문동1가,H,1129061000,서울특별시,성북구,보문동
2141,미니스톱 고대원룸점,서울 성북구 북악산로 29길 24,127.0349068,37.59336664,B,1129013500,서울특별시,성북구,종암동,H,1129070500,서울특별시,성북구,종암동
2142,GS25 GS25한성대점,"서울 성북구 삼선교로 10나길3, 1층(삼선동1가 266)",127.0095291,37.58662415,B,1129011100,서울특별시,성북구,삼선동1가,H,1129055500,서울특별시,성북구,삼선동
2143,GS25 GS25성북희망점,서울 성북구 삼선교로 18나길26(삼선동5가 73-3),127.014393,37.58784518,B,1129011500,서울특별시,성북구,삼선동5가,H,1129055500,서울특별시,성북구,삼선동
2144,GS25 GS25성북삼선점,서울 성북구 삼선교로 24길44-1(삼선동5가 257),127.0166195,37.58816106,B,1129011500,서울특별시,성북구,삼선동5가,H,1129055500,서울특별시,성북구,삼선동
2145,세븐일레븐 한성대역점,서울 성북구 삼선동1가 22-1,127.0064993,37.58797732,B,1129011100,서울특별시,성북구,삼선동1가,H,1129055500,서울특별시,성북구,삼선동
2146,GS25 GS25길음뉴타운점,"서울 성북구 삼양로 13길45, 111,112호(길음동 1281-6, 길음뉴타운)",127.0196755,37.61072146,B,1129013400,서울특별시,성북구,길음동,H,1129066000,서울특별시,성북구,길음1동
2147,GS25 GS25길음동부점,"서울 성북구 삼양로 66, 지하 104호(길음2동 1141, 동부클리닉센타)",127.0232772,37.60899426,B,1129013400,서울특별시,성북구,길음동,H,1129068500,서울특별시,성북구,길음2동
2148,GS25 GS25성북서경대점,"서울 성북구 서경로 91, 상가 1층 103호 (정릉동 1013, 청구아파트)",127.0136456,37.61104972,B,1129013300,서울특별시,성북구,정릉동,H,1129063000,서울특별시,성북구,정릉2동
2149,GS25 GS25성북한성점,"서울 성북구 성북로 16, 1층 우측 (성북동 184-88, 외 1필지)",127.0051304,37.58958768,B,1129010100,서울특별시,성북구,성북동,H,1129052500,서울특별시,성북구,성북동
2150,GS25 GS25동소문본점,서울 성북구 성북로 2길38(동소문동1가 108),127.0078137,37.58961023,B,1129010400,서울특별시,성북구,동소문동1가,H,1129052500,서울특별시,성북구,성북동
2151,GS25 GS25한진본점,"서울 성북구 성북로 4길52, 지하4층 5107호 (돈암동 609-1, 한진아파트 스포츠센터동)",127.0127091,37.59447179,B,1129010300,서울특별시,성북구,돈암동,H,1129059000,서울특별시,성북구,돈암2동
2152,GS25 GS25돈암한진점,"서울 성북구 성북로 4길52, 한진@상가서관 418-2101(돈암동 609-1)",127.0127091,37.59447179,B,1129010300,서울특별시,성북구,돈암동,H,1129059000,서울특별시,성북구,돈암2동
2153,GS25 GS25성북마을점,"서울 성북구 성북로 5길22, 1층 (성북동1가 102)",127.0038816,37.58898247,B,1129010200,서울특별시,성북구,성북동1가,H,1129052500,서울특별시,성북구,성북동
2154,GS25 GS25정릉준서점,"서울 성북구 솔샘로 5, 42, 1층 (정릉동 674-8)",127.0042127,37.60834859,B,1129013300,서울특별시,성북구,정릉동,H,1129063000,서울특별시,성북구,정릉2동
2155,GS25 GS25성북우주점,서울 성북구 솔샘로 7(정릉2동 674-5),127.0043698,37.60845804,B,1129013300,서울특별시,성북구,정릉동,H,1129063000,서울특별시,성북구,정릉2동
2156,GS25 GS25성신돈암점,"서울 성북구 아리랑로 16, 1층 102호 (동선동4가 53, 삼선새마을금고회관)",127.0165057,37.59423313,B,1129011900,서울특별시,성북구,동선동4가,H,1129057500,서울특별시,성북구,동선동
2157,GS25 GS25정릉아리랑점,"서울 성북구 아리랑로 19나길4, 1층 (정릉동 522)",127.0107364,37.60235741,B,1129013300,서울특별시,성북구,정릉동,H,1129063000,서울특별시,성북구,정릉2동
2158,GS25 GS25성북시네마점,서울 성북구 아리랑로 4(동선동4가 7),127.0165758,37.59320653,B,1129011900,서울특별시,성북구,동선동4가,H,1129057500,서울특별시,성북구,동선동
2159,GS25 GS25성북사랑점,서울 성북구 아리랑로 4길32 (동선동4가 195),127.0176586,37.5952609,B,1129011900,서울특별시,성북구,동선동4가,H,1129057500,서울특별시,성북구,동선동
2160,GS25 GS25성북건영점,"서울 성북구 아리랑로 89, 단지내 상가 2층 204호 (돈암동 524)",127.0136226,37.60076868,B,1129010300,서울특별시,성북구,돈암동,H,1129059000,서울특별시,성북구,돈암2동
2161,세븐일레븐 성북고대원룸점,서울 성북구 안암동5가 15-65,127.0298871,37.58750482,B,1129012500,서울특별시,성북구,안암동5가,H,1129060000,서울특별시,성북구,안암동
2162,미니스톱 고대타이거점,서울 성북구 안암로 145 고대타이거프라자 1층,127.03172,37.58849297,B,1129012500,서울특별시,성북구,안암동5가,H,1129060000,서울특별시,성북구,안암동
2163,미니스톱 고대경영관점,서울 성북구 안암로 145 고려대학교 경영관(현대자동차),127.03172,37.58849297,B,1129012500,서울특별시,성북구,안암동5가,H,1129060000,서울특별시,성북구,안암동
2164,미니스톱 고대사이언스점,서울 성북구 안암로 145 고려대학교 자연과학대 하나스퀘어 지하1층,127.03172,37.58849297,B,1129012500,서울특별시,성북구,안암동5가,H,1129060000,서울특별시,성북구,안암동
2165,GS25 GS25고대교육관점,"서울 성북구 안암로 145, 1층 (안암동5가 1-2, 고려대학교 운초우선교육관)",127.03172,37.58849297,B,1129012500,서울특별시,성북구,안암동5가,H,1129060000,서울특별시,성북구,안암동
2166,GS25 GS25고대중도관점,"서울 성북구 안암로 145, 지하1층 (안암동5가 1-2, 고려대학교 중앙도서관)",127.03172,37.58849297,B,1129012500,서울특별시,성북구,안암동5가,H,1129060000,서울특별시,성북구,안암동
2167,GS25 GS25월곡영광점,"서울 성북구 오패산로 10길30, 1층 117호 (하월곡동 59-2, 영광프라자)",127.0384584,37.60513615,B,1129013600,서울특별시,성북구,하월곡동,H,1129072500,서울특별시,성북구,월곡2동
2168,GS25 GS25성북푸르지오점,"서울 성북구 오패산로 16가길76, 상가 101호(하월곡동 228-1, 푸르지오)",127.038139,37.61147688,B,1129013600,서울특별시,성북구,하월곡동,H,1129071500,서울특별시,성북구,월곡1동
2169,GS25 GS25월곡으뜸점,서울 성북구 오패산로 31(월곡1동 70-150),127.0369544,37.60496172,B,1129013600,서울특별시,성북구,하월곡동,H,1129071500,서울특별시,성북구,월곡1동
2170,GS25 GS25월곡래미안점,"서울 성북구 오패산로 84, 108호(하월곡동 225-6, 래미안월곡아파트)",127.0369129,37.60994413,B,1129013600,서울특별시,성북구,하월곡동,H,1129071500,서울특별시,성북구,월곡1동
2171,GS25 GS25장위뉴타운점,"서울 성북구 월계로 40길7, 112호(장위동 316-3, 센트럴타운)",127.0484144,37.6228681,B,1129013800,서울특별시,성북구,장위동,H,1129078000,서울특별시,성북구,장위3동
2172,GS25 GS25월곡사거리점,"서울 성북구 월계로 52, 103호 (하월곡동 79-107, 에스엠메디칼)",127.0355681,37.61146493,B,1129013600,서울특별시,성북구,하월곡동,H,1129071500,서울특별시,성북구,월곡1동
2173,emart24 성신로데오점,서울특별시성북구 동소문로 20길 31 (동선동1가 성신빌딩),127.0169765,37.59115549,B,1129011600,서울특별시,성북구,동선동1가,H,1129057500,서울특별시,성북구,동선동
2174,emart24 성북정릉점,"서울특별시성북구 솔샘로 6길 46, 1층 1호",127.0077896,37.60936081,B,1129013300,서울특별시,성북구,정릉동,H,1129064000,서울특별시,성북구,정릉3동
2175,emart24 종암중앙점,"서울특별시성북구 월곡로 56-1, 1층 101호(종암동)",127.0393849,37.59736771,B,1129013500,서울특별시,성북구,종암동,H,1129070500,서울특별시,성북구,종암동
2176,emart24 보문점,"서울특별시성북구 인촌로 2길 37, 보문남광하우스토리 1층 110호",127.0208585,37.58437584,B,1129012600,서울특별시,성북구,보문동4가,H,1129061000,서울특별시,성북구,보문동
2177,emart24 장위동방점,서울특별시성북구 장위로 6길 2 (장위동),127.0380299,37.61291765,B,1129013800,서울특별시,성북구,장위동,H,1129076000,서울특별시,성북구,장위1동
