,병원분류명,주소,xpos,ypos,법정동,법정동코드,B_시도명,B_시군구,B_동,행정동,행정동코드,H_시도명,H_시군구,H_동
9871,의원,서울특별시 종로구 종로 241-1 2층 (종로5가),127.0047519,37.57144914,B,1111016300,서울특별시,종로구,종로5가,H,1111063000,서울특별시,종로구,종로5.6가동
9872,한의원,서울특별시 송파구 송파대로32길 15 (가락동금호상가 210211호),127.116969,37.49536685,B,1171010700,서울특별시,송파구,가락동,H,1171062000,서울특별시,송파구,가락본동
9873,의원,서울특별시 중랑구 중랑역로15길 6 (중화동 신누가의원),127.075615,37.59732577,B,1126010300,서울특별시,중랑구,중화동,H,1126061000,서울특별시,중랑구,중화2동
9874,한의원,서울특별시 관악구 남부순환로 1578 2층 (신림동),126.9259335,37.48351247,B,1162010200,서울특별시,관악구,신림동,H,1162065500,서울특별시,관악구,신원동
9875,한의원,서울특별시 중구 퇴계로86가길 6 1층 (신당동),127.0191644,37.56287281,B,1114016200,서울특별시,중구,신당동,H,1114066500,서울특별시,중구,동화동
9876,치과의원,서울특별시 중구 다산로 168 (신당동),127.012722,37.55828044,B,1114016200,서울특별시,중구,신당동,H,1114064500,서울특별시,중구,청구동
9877,의원,서울특별시 중구 퇴계로 447 2층 218호 (황학동 황학 아크로타워),127.0217218,37.56604198,B,1114016500,서울특별시,중구,황학동,H,1114067000,서울특별시,중구,황학동
9878,의원,서울특별시 중구 퇴계로 447 3층 310호311호312호 (황학동 황학 아크로타워),127.0217233,37.56604027,B,1114016500,서울특별시,중구,황학동,H,1114067000,서울특별시,중구,황학동
9879,의원,서울특별시 중구 다산로 245 3층 (무학동 현대자동차),127.0158825,37.56502127,B,1114016400,서울특별시,중구,무학동,H,1114061500,서울특별시,중구,신당동
9880,한의원,서울특별시 중구 퇴계로 435-1 2층 (황학동),127.019849,37.56550838,B,1114016200,서울특별시,중구,신당동,H,1114065000,서울특별시,중구,신당5동
9881,치과의원,서울특별시 중구 다산로42길 70 2층 (신당동 명성빌딩),127.0198757,37.56392984,B,1114016200,서울특별시,중구,신당동,H,1114065000,서울특별시,중구,신당5동
9882,의원,서울특별시 동작구 신대방2길 3 2층 (신대방동),126.9126212,37.48779259,B,1159010900,서울특별시,동작구,신대방동,H,1159067000,서울특별시,동작구,신대방1동
9883,치과의원,서울특별시 관악구 난곡로 368 3층 (신림동 송암빌딩),126.9137504,37.48685595,B,1162010200,서울특별시,관악구,신림동,H,1162068500,서울특별시,관악구,신사동
9884,의원,서울특별시 관악구 난곡로 367 (신림동 경신빌딩),126.9133823,37.48672998,B,1162010200,서울특별시,관악구,신림동,H,1162072500,서울특별시,관악구,조원동
9885,의원,서울특별시 관악구 난곡로 367 경신빌딩 2층 (신림동),126.9133541,37.48670096,B,1162010200,서울특별시,관악구,신림동,H,1162072500,서울특별시,관악구,조원동
9886,의원,서울특별시 서초구 서초대로77길 3 4층 (서초동 아라타워),127.026503,37.49806055,B,1165010800,서울특별시,서초구,서초동,H,1165053100,서울특별시,서초구,서초4동
9887,치과의원,서울특별시 서초구 서초대로77길 3 아라타워 4층 (서초동),127.0176363,37.49515016,B,1165010800,서울특별시,서초구,서초동,H,1165053100,서울특별시,서초구,서초4동
9888,한의원,서울특별시 구로구 경인로 661 신도림1차푸르지오 238239호 (신도림동),126.8883772,37.5099112,B,1153010100,서울특별시,구로구,신도림동,H,1153051000,서울특별시,구로구,신도림동
9889,치과의원,서울특별시 구로구 경인로 661 신도림1차푸르지오 217232호 (신도림동),126.8877354,37.50954658,B,1153010100,서울특별시,구로구,신도림동,H,1153051000,서울특별시,구로구,신도림동
9890,의원,서울특별시 구로구 경인로 661 신도림1차푸르지오 223224241호 (신도림동),126.8869873,37.50904922,B,1153010100,서울특별시,구로구,신도림동,H,1153051000,서울특별시,구로구,신도림동
9891,의원,서울특별시 구로구 새말로 89 태영빌딩 202501호 (구로동),126.8898334,37.50560944,B,1153010200,서울특별시,구로구,구로동,H,1153056000,서울특별시,구로구,구로5동
9892,치과의원,서울특별시 구로구 개봉로 57 (개봉동),126.8557291,37.49072413,B,1153010700,서울특별시,구로구,개봉동,H,1153075000,서울특별시,구로구,개봉2동
9893,의원,서울특별시 도봉구 시루봉로 105 신동아상가 203204호 (방학동),127.027032,37.66017808,B,1132010600,서울특별시,도봉구,방학동,H,1132071000,서울특별시,도봉구,방학3동
9894,의원,서울특별시 관악구 은천로 38 2층 (봉천동),126.9394134,37.48599611,B,1162010100,서울특별시,관악구,봉천동,H,1162060500,서울특별시,관악구,은천동
9895,의원,서울특별시 중구 다산로 223 (신당동 신당빌딩),127.0152076,37.56315089,B,1114016200,서울특별시,중구,신당동,H,1114061500,서울특별시,중구,신당동
9896,의원,서울특별시 관악구 난향길 4 2층 (신림동),126.918706,37.46305839,B,1162010200,서울특별시,관악구,신림동,H,1162071500,서울특별시,관악구,난향동
9897,한의원,서울특별시 강남구 도산대로 213 4층 (신사동),127.0299892,37.52069647,B,1168010700,서울특별시,강남구,신사동,H,1168054500,서울특별시,강남구,압구정동
9898,의원,서울특별시 중구 퇴계로 438-1 2층 (신당동),127.0203377,37.56544225,B,1114016200,서울특별시,중구,신당동,H,1114065000,서울특별시,중구,신당5동
9899,한의원,서울특별시 관악구 조원로16길 33 (신림동),126.9113808,37.48270235,B,1162010200,서울특별시,관악구,신림동,H,1162072500,서울특별시,관악구,조원동
9900,의원,서울특별시 관악구 남부순환로 1605 (신림동),126.929085,37.48437576,B,1162010200,서울특별시,관악구,신림동,H,1162069500,서울특별시,관악구,신림동
9901,치과의원,서울특별시 관악구 신림로 312 3층 (신림동),126.9301485,37.48218848,B,1162010200,서울특별시,관악구,신림동,H,1162064500,서울특별시,관악구,서원동
9902,의원,서울특별시 관악구 신림로 366 (신림동 7층),126.9293358,37.48697802,B,1162010200,서울특별시,관악구,신림동,H,1162069500,서울특별시,관악구,신림동
9903,의원,서울특별시 관악구 신림로 350 2층 (신림동 서원프라자 태영아파트),126.9299477,37.48550794,B,1162010200,서울특별시,관악구,신림동,H,1162069500,서울특별시,관악구,신림동
9904,치과의원,서울특별시 관악구 신림로 331 (신림동),126.9295265,37.48381109,B,1162010200,서울특별시,관악구,신림동,H,1162064500,서울특별시,관악구,서원동
9905,의원,서울특별시 관악구 남부순환로 1619-1 4층 (신림동),126.9306631,37.48470827,B,1162010200,서울특별시,관악구,신림동,H,1162069500,서울특별시,관악구,신림동
9906,한의원,서울특별시 관악구 신림로 119 1층 (신림동),126.9360615,37.47069521,B,1162010200,서울특별시,관악구,신림동,H,1162073500,서울특별시,관악구,대학동
9907,의원,서울특별시 중구 남대문시장길 73 4층 (회현동1가 제왕빌딩),126.9799986,37.56085083,B,1114012100,서울특별시,중구,회현동1가,H,1114054000,서울특별시,중구,회현동
9908,의원,서울특별시 구로구 중앙로14길 27 신도교회 (고척동),126.8628722,37.50732916,B,1153010600,서울특별시,구로구,고척동,H,1153073000,서울특별시,구로구,고척2동
9909,치과의원,서울특별시 양천구 목동중앙로 97,126.872626,37.53780787,B,1147010200,서울특별시,양천구,목동,H,1147052000,서울특별시,양천구,목2동
9910,의원,서울특별시 강서구 양천로 684 3층 (염창동 부성빌딩),126.8719928,37.55065532,B,1150010100,서울특별시,강서구,염창동,H,1150051000,서울특별시,강서구,염창동
9911,의원,서울특별시 서초구 고무래로 26 3층 (반포동 반포동 대영빌딩),127.011341,37.50209948,B,1165010700,서울특별시,서초구,반포동,H,1165058100,서울특별시,서초구,반포4동
9912,치과의원,서울특별시 서초구 신반포로15길 29 3층 (반포동 신반포상가),126.994698,37.50546968,B,1165010700,서울특별시,서초구,반포동,H,1165057000,서울특별시,서초구,반포2동
9913,한의원,서울특별시 성동구 행당로17길 1-57 3층 (행당동),127.0330889,37.55884407,B,1120010700,서울특별시,성동구,행당동,H,1120056000,서울특별시,성동구,행당1동
9914,한의원,서울특별시 동작구 상도로41길 12 2층 (상도1동),126.9499771,37.50174705,B,1159010300,서울특별시,동작구,상도1동,H,1159053000,서울특별시,동작구,상도1동
9915,한의원,서울특별시 관악구 남부순환로 1738 401호 (봉천동 제형빌딩),126.9430166,37.48196859,B,1162010100,서울특별시,관악구,봉천동,H,1162059500,서울특별시,관악구,청룡동
9916,의원,서울특별시 강서구 방화대로 294 4층 408409호 (마곡동 마곡더블유타워),126.817052,37.56699613,B,1150010500,서울특별시,강서구,마곡동,H,1150063000,서울특별시,강서구,방화1동
9917,의원,서울특별시 강서구 화곡로 176-17 2층 (화곡동 태민빌딩),126.8415912,37.54159105,B,1150010300,서울특별시,강서구,화곡동,H,1150059000,서울특별시,강서구,화곡본동
9918,한의원,서울특별시 강남구 강남대로152길 40 3층 (신사동 석천빌딩),127.0225374,37.5179844,B,1168010700,서울특별시,강남구,신사동,H,1168051000,서울특별시,강남구,신사동
9919,한의원,서울특별시 관악구 조원로 135 1층 (신림동),126.9173971,37.48559354,B,1162010200,서울특별시,관악구,신림동,H,1162068500,서울특별시,관악구,신사동
9920,의원,서울특별시 강남구 테헤란로 121 3층 301호 (역삼동 원빌딩),127.0310632,37.49941456,B,1168010100,서울특별시,강남구,역삼동,H,1168064000,서울특별시,강남구,역삼1동
9921,의원,서울특별시 강남구 강남대로 596 극동빌딩 6층 (논현동),127.0203512,37.51502229,B,1168010800,서울특별시,강남구,논현동,H,1168052100,서울특별시,강남구,논현1동
9922,한의원,서울특별시 관악구 조원로 145 지1~5층 (신림동),126.9183603,37.48577441,B,1162010200,서울특별시,관악구,신림동,H,1162068500,서울특별시,관악구,신사동
9923,의원,서울특별시 강남구 강남대로 598 보림빌딩 34층 (논현동),127.0203648,37.51519528,B,1168010800,서울특별시,강남구,논현동,H,1168052100,서울특별시,강남구,논현1동
9924,의원,서울특별시 강남구 도산대로 109 동원빌딩 34층 (신사동),127.0233788,37.51735353,B,1168010800,서울특별시,강남구,논현동,H,1168052100,서울특별시,강남구,논현1동
9925,의원,서울특별시 서초구 강남대로105길 15 2층 (잠원동 신사쇼핑센터),127.0180849,37.51725355,B,1165010600,서울특별시,서초구,잠원동,H,1165054000,서울특별시,서초구,잠원동
9926,치과의원,서울특별시 강남구 논현로 607 신양빌딩 3층 (논현동),127.0204008,37.51453574,B,1168010800,서울특별시,강남구,논현동,H,1168052100,서울특별시,강남구,논현1동
9927,의원,서울특별시 강남구 도산대로 107 신용호타워 11층 (신사동),127.0201073,37.51678109,B,1168010700,서울특별시,강남구,신사동,H,1168051000,서울특별시,강남구,신사동
9928,한의원,서울특별시 성동구 아차산로 41 안동빌딩 34층 (성수동1가),127.0489755,37.5469652,B,1120011400,서울특별시,성동구,성수동1가,H,1120066000,서울특별시,성동구,성수1가2동
9929,의원,서울특별시 은평구 가좌로 322 (신사동),126.9096569,37.59634905,B,1138010900,서울특별시,은평구,신사동,H,1138063100,서울특별시,은평구,신사1동
9930,한의원,서울특별시 은평구 은평터널로 128-2 2층 (신사동),126.9053132,37.59066432,B,1138010900,서울특별시,은평구,신사동,H,1138063200,서울특별시,은평구,신사2동
9931,의원,서울특별시 은평구 가좌로 330 B301302호 (신사동),126.9089318,37.59625529,B,1138010900,서울특별시,은평구,신사동,H,1138063200,서울특별시,은평구,신사2동
9932,의원,서울특별시 강남구 강남대로 560 삼익전자빌딩 1층 (논현동),127.0213827,37.51192815,B,1168010800,서울특별시,강남구,논현동,H,1168052100,서울특별시,강남구,논현1동
9933,치과의원,서울특별시 서초구 동작대로 68 2층 (방배동),126.982344,37.4825829,B,1165010100,서울특별시,서초구,방배동,H,1165061000,서울특별시,서초구,방배2동
9934,치과의원,서울특별시 금천구 독산로 205 (독산동),126.9021325,37.46517221,B,1154510200,서울특별시,금천구,독산동,H,1154562000,서울특별시,금천구,독산2동
9935,의원,서울특별시 성북구 길음로13길 24  (길음동),127.0191535,37.60872975,B,1129013400,서울특별시,성북구,길음동,H,1129066000,서울특별시,성북구,길음1동
9936,한의원,서울특별시 마포구 독막로 248-1 2층 (대흥동),126.9410801,37.54634978,B,1144010800,서울특별시,마포구,대흥동,H,1144059000,서울특별시,마포구,용강동
9937,의원,서울특별시 강남구 개포로 615 201-1호 308호 (개포동),127.0755659,37.49265764,B,1168010300,서울특별시,강남구,개포동,H,1168074000,서울특별시,강남구,일원2동
