,약국명,주소,xpos,ypos,법정동,법정동코드,B_시도명,B_시군구,B_동,행정동,행정동코드,H_시도명,H_시군구,H_동
586,조아약국,"서울특별시 영등포구 문래로 191 1층 102-1호 (영등포동4가, 영등포 대성 그랑그루)",126.9032424,37.5184396,B,1156010500,서울특별시,영등포구,영등포동4가,H,1156053500,서울특별시,영등포구,영등포동
587,이룸약국,서울특별시 강남구 논현로 838 원방프라자 1층 일부호 (신사동),127.0286669,37.5233551,B,1168010700,서울특별시,강남구,신사동,H,1168054500,서울특별시,강남구,압구정동
588,엘림온누리약국,서울특별시 관악구 난곡로 316 1층 (신림동),126.9147547,37.4822161,B,1162010200,서울특별시,관악구,신림동,H,1162068500,서울특별시,관악구,신사동
589,합정365약국,서울특별시 마포구 독막로 14 1층 (합정동),126.914912,37.548427,B,1144012200,서울특별시,마포구,합정동,H,1144068000,서울특별시,마포구,합정동
590,신림4번출구약국,서울특별시 관악구 남부순환로 1604 1층 (신림동),126.928953,37.4839457,B,1162010200,서울특별시,관악구,신림동,H,1162064500,서울특별시,관악구,서원동
591,정문약국,서울특별시 강동구 진황도로61길 48 (둔촌동),127.1457322,37.5283915,B,1174010600,서울특별시,강동구,둔촌동,H,1174070000,서울특별시,강동구,둔촌2동
592,강동웰빙약국,서울특별시 강동구 천호대로 1124 1층 (성내동),127.1362022,37.5343426,B,1174010800,서울특별시,강동구,성내동,H,1174066000,서울특별시,강동구,성내3동
593,금약국,서울특별시 구로구 고척로 132 서정빌딩 1층 2호 (개봉동),126.848664,37.5022298,B,1153010700,서울특별시,구로구,개봉동,H,1153074000,서울특별시,구로구,개봉1동
594,신성온누리약국,"서울특별시 광진구 면목로 127 1층 (중곡동, 신성그랜드타워)",127.0804274,37.5650719,B,1121510100,서울특별시,광진구,중곡동,H,1121574000,서울특별시,광진구,중곡1동
595,참진약국,서울특별시 은평구 역말로 40 무궁화빌딩 (역촌동),126.9147139,37.6056698,B,1138010800,서울특별시,은평구,역촌동,H,1138062500,서울특별시,은평구,역촌동
596,우리 이 약국,서울특별시 마포구 백범로 8 우정마샹스 오피스텔 비110호 (노고산동),126.9367182,37.5540014,B,1144011000,서울특별시,마포구,노고산동,H,1144060000,서울특별시,마포구,대흥동
597,봄약국,서울특별시 영등포구 영등포로34길 12 1층 (영등포동4가),126.9020409,37.5192647,B,1156010500,서울특별시,영등포구,영등포동4가,H,1156053500,서울특별시,영등포구,영등포동
598,이수연약국,서울특별시 강서구 마곡중앙로 59-21 에이스타워2 1층 120호 (마곡동),126.8242411,37.5588047,B,1150010500,서울특별시,강서구,마곡동,H,1150061100,서울특별시,강서구,발산1동
599,청담더약국,서울특별시 강남구 선릉로 834 모던빌딩 1층 (청담동),127.0404627,37.5264495,B,1168010400,서울특별시,강남구,청담동,H,1168056500,서울특별시,강남구,청담동
600,해바라기약국,서울특별시 강남구 강남대로 320 1층 (역삼동),127.031063,37.4918602,B,1168010100,서울특별시,강남구,역삼동,H,1168064000,서울특별시,강남구,역삼1동
601,나무약국,서울특별시 서초구 명달로 106 원영빌딩 1층 (서초동),127.0044612,37.4866165,B,1165010800,서울특별시,서초구,서초동,H,1165053000,서울특별시,서초구,서초3동
602,서울약국,서울특별시 서대문구 통일로 464 3층 (홍제동),126.9432367,37.589967,B,1141011100,서울특별시,서대문구,홍제동,H,1141064000,서울특별시,서대문구,홍제3동
603,덕수약국,서울특별시 중랑구 중랑역로 33 (중화동),127.0758196,37.5971962,B,1126010300,서울특별시,중랑구,중화동,H,1126061000,서울특별시,중랑구,중화2동
604,뚝섬스타약국,서울특별시 성동구 아차산로 42 지하1층 (성수동1가),127.0490393,37.5464768,B,1120011400,서울특별시,성동구,성수동1가,H,1120066000,서울특별시,성동구,성수1가2동
605,팰리스약국,"서울특별시 마포구 마포대로 143 220호 (공덕동, 마포공덕파크팰리스 II)",126.9530641,37.547322,B,1144010200,서울특별시,마포구,공덕동,H,1144055500,서울특별시,마포구,아현동
606,유경약국,서울특별시 서초구 방배중앙로 167 (방배동),126.9860986,37.493928,B,1165010100,서울특별시,서초구,방배동,H,1165059000,서울특별시,서초구,방배본동
607,이웃사랑약국,"서울특별시 동대문구 한천로46길 56-4 101호 (장안동, 부성빌딩)",127.0713856,37.5816006,B,1123010600,서울특별시,동대문구,장안동,H,1123066000,서울특별시,동대문구,장안2동
608,영암약국,"서울특별시 관악구 원신2길 34 (신림동, 신림시장)",126.93216,37.4706672,B,1162010200,서울특별시,관악구,신림동,H,1162074500,서울특별시,관악구,삼성동
609,원정약국,서울특별시 중구 청구로 70 1층 (신당동),127.0146247,37.5601248,B,1114016200,서울특별시,중구,신당동,H,1114066500,서울특별시,중구,동화동
610,윤경약국,서울특별시 동작구 상도로 65 (대방동),126.9279174,37.4999844,B,1159010800,서울특별시,동작구,대방동,H,1159066000,서울특별시,동작구,대방동
611,새생명약국,"서울특별시 중구 다산로 32 1층 124호 (신당동, 남산타운5상가)",127.0097435,37.5500494,B,1114016200,서울특별시,중구,신당동,H,1114063500,서울특별시,중구,약수동
612,형제약국,서울특별시 관악구 남부순환로172길 10 1층 (신림동),126.9252238,37.4833346,B,1162010200,서울특별시,관악구,신림동,H,1162065500,서울특별시,관악구,신원동
613,온누리대산약국,서울특별시 관악구 시흥대로 560 1층 (신림동),126.9020192,37.4829376,B,1162010200,서울특별시,관악구,신림동,H,1162072500,서울특별시,관악구,조원동
614,명성프라자약국,서울특별시 관악구 관악로 231-1 (봉천동),126.9555945,37.4853486,B,1162010100,서울특별시,관악구,봉천동,H,1162061500,서울특별시,관악구,중앙동
615,명문약국,서울특별시 구로구 디지털로32길 97-39 (구로동),126.9013723,37.4842667,B,1153010200,서울특별시,구로구,구로동,H,1153054000,서울특별시,구로구,구로3동
616,승일약국,서울특별시 관악구 문성로 93 1층 (신림동),126.914039,37.4777272,B,1162010200,서울특별시,관악구,신림동,H,1162076500,서울특별시,관악구,미성동
617,참약국,서울특별시 중랑구 상봉중앙로1길 12 1층 (상봉동),127.0874444,37.5996326,B,1126010200,서울특별시,중랑구,상봉동,H,1126058000,서울특별시,중랑구,상봉1동
618,은하온누리약국,"서울특별시 동작구 사당로2가길 102 119호 (사당동, 사당자이아파트 상가)",126.9626169,37.4890499,B,1159010700,서울특별시,동작구,사당동,H,1159065100,서울특별시,동작구,사당5동
619,삼명약국,서울특별시 금천구 독산로 88 (시흥동),126.906073,37.455253,B,1154510300,서울특별시,금천구,시흥동,H,1154570000,서울특별시,금천구,시흥4동
620,세명당약국,서울특별시 금천구 시흥대로58길 5 (시흥동),126.901482,37.4537305,B,1154510300,서울특별시,금천구,시흥동,H,1154567000,서울특별시,금천구,시흥1동
621,고성희약국,서울특별시 금천구 금하로24길 57 (시흥동),126.9088347,37.4484847,B,1154510300,서울특별시,금천구,시흥동,H,1154571000,서울특별시,금천구,시흥5동
622,만남온누리약국,서울특별시 강북구 삼양로 675 (우이동),127.0123283,37.6629815,B,1130510400,서울특별시,강북구,우이동,H,1130564500,서울특별시,강북구,우이동
623,보생약국,서울특별시 종로구 종로 197-2 (종로4가),126.999649,37.5710649,B,1111016100,서울특별시,종로구,종로4가,H,1111061500,서울특별시,종로구,종로1.2.3.4가동
624,자산약국,서울특별시 성북구 화랑로5길 42 (하월곡동),127.0395096,37.6044227,B,1129013600,서울특별시,성북구,하월곡동,H,1129072500,서울특별시,성북구,월곡2동
625,구원약국,서울특별시 성북구 오패산로 16 (하월곡동),127.0375058,37.6036602,B,1129013600,서울특별시,성북구,하월곡동,H,1129072500,서울특별시,성북구,월곡2동
626,대창약국,서울특별시 강북구 월계로 53 (미아동),127.0355368,37.6120319,B,1130510100,서울특별시,강북구,미아동,H,1129071500,서울특별시,성북구,월곡1동
627,안국온누리약국,서울특별시 강북구 한천로 1058 (수유동),127.0252911,37.6413899,B,1130510300,서울특별시,강북구,수유동,H,1130563500,서울특별시,강북구,수유3동
628,굿모닝약국,서울특별시 성북구 동소문로 16-1 (동소문동2가),127.0081169,37.5890862,B,1129010500,서울특별시,성북구,동소문동2가,H,1129055500,서울특별시,성북구,삼선동
629,대원약국,서울특별시 성북구 돌곶이로14길 51 (석관동),127.0625464,37.6089175,B,1129013900,서울특별시,성북구,석관동,H,1129081000,서울특별시,성북구,석관동
630,온누리진호약국,서울특별시 성북구 돌곶이로 36-1 (석관동),127.0605844,37.6075988,B,1129013900,서울특별시,성북구,석관동,H,1129081000,서울특별시,성북구,석관동
631,새유명온누리약국,서울특별시 관악구 당곡길 22 (봉천동),126.9292223,37.4902656,B,1162010100,서울특별시,관악구,봉천동,H,1162052500,서울특별시,관악구,보라매동
632,상일약국,"서울특별시 송파구 올림픽로35가길 11 (신천동, 한신코아 110호)",127.1043832,37.5168027,B,1171010200,서울특별시,송파구,신천동,H,1171071000,서울특별시,송파구,잠실6동
633,예사랑약국,서울특별시 송파구 백제고분로 446 송암빌딩 2층 201호 (방이동),127.1123939,37.5106316,B,1171011100,서울특별시,송파구,방이동,H,1171056200,서울특별시,송파구,방이2동
634,고바우약국,서울특별시 송파구 마천로41길 21 (마천동),127.1500588,37.4971274,B,1171011400,서울특별시,송파구,마천동,H,1171055000,서울특별시,송파구,마천2동
635,용화당약국,"서울특별시 노원구 노원로16길 21 106호 (하계동, 주공9단지아파트상가)",127.0737078,37.6421347,B,1135010400,서울특별시,노원구,하계동,H,1135061100,서울특별시,노원구,하계1동
636,건강약국,서울특별시 동대문구 왕산로 176 2층 (전농동),127.043031,37.5792824,B,1123010400,서울특별시,동대문구,전농동,H,1123056000,서울특별시,동대문구,전농1동
637,대림약국,서울특별시 영등포구 도림로 155 (대림동),126.8988361,37.494422,B,1156013300,서울특별시,영등포구,대림동,H,1156072000,서울특별시,영등포구,대림3동
638,은성약국,"서울특별시 구로구 신도림로19길 7 (신도림동, 성광빌딩)",126.8844653,37.511267,B,1153010100,서울특별시,구로구,신도림동,H,1153051000,서울특별시,구로구,신도림동
639,가정약국,서울특별시 양천구 목동중앙본로 128-2 (목동),126.872078,37.5466677,B,1147010200,서울특별시,양천구,목동,H,1147052000,서울특별시,양천구,목2동
640,아카데미약국,"서울특별시 동작구 보라매로5가길 16 515호 (신대방동, 아카데미타워)",126.924075,37.4913263,B,1159010900,서울특별시,동작구,신대방동,H,1159068000,서울특별시,동작구,신대방2동
641,스타약국,"서울특별시 영등포구 도림로48길 4 1층 5호 (대림동, 대림스타빌딩)",126.9006442,37.4949995,B,1156013300,서울특별시,영등포구,대림동,H,1156070000,서울특별시,영등포구,대림1동
642,송파하나약국,서울특별시 송파구 마천로41길 1 1층 (마천동),127.1477889,37.4974251,B,1171011400,서울특별시,송파구,마천동,H,1171055000,서울특별시,송파구,마천2동
643,천사약국,서울특별시 마포구 양화로 48 1층 (합정동),126.9143378,37.5494507,B,1144012200,서울특별시,마포구,합정동,H,1144068000,서울특별시,마포구,합정동
644,참좋은약국,서울특별시 구로구 구로중앙로 134 4층 (구로동),126.8846199,37.4999176,B,1153010200,서울특별시,구로구,구로동,H,1153056000,서울특별시,구로구,구로5동
645,참바른약국,서울특별시 관악구 신원로 35 삼모 더 프라임 타워 2층 (신림동),126.9302485,37.4825924,B,1162010200,서울특별시,관악구,신림동,H,1162064500,서울특별시,관악구,서원동
646,시온약국,서울특별시 송파구 백제고분로27길 19 (삼전동),127.0931666,37.5048875,B,1171010600,서울특별시,송파구,삼전동,H,1171061000,서울특별시,송파구,삼전동
647,연세메디칼약국,서울특별시 서대문구 응암로 100 (북가좌동),126.9128594,37.5815377,B,1141011900,서울특별시,서대문구,북가좌동,H,1141072000,서울특별시,서대문구,북가좌2동
648,삼전종로약국,서울특별시 송파구 백제고분로 203 (삼전동),127.0894118,37.5041941,B,1171010600,서울특별시,송파구,삼전동,H,1171061000,서울특별시,송파구,삼전동
649,새동산약국,서울특별시 송파구 풍성로25가길 11 (풍납동),127.1202644,37.535092,B,1171010300,서울특별시,송파구,풍납동,H,1171051000,서울특별시,송파구,풍납1동
650,서리풀약국,"서울특별시 서초구 서리풀길 1 102호 (서초동, 자연빌딩)",127.0209709,37.4865092,B,1165010800,서울특별시,서초구,서초동,H,1165051000,서울특별시,서초구,서초1동
651,해성약국,서울특별시 송파구 가락로 111 (석촌동),127.1083511,37.5015614,B,1171010500,서울특별시,송파구,석촌동,H,1171060000,서울특별시,송파구,석촌동
652,약손약국,서울특별시 도봉구 도봉로 601 (쌍문동),127.0400625,37.6583821,B,1132010500,서울특별시,도봉구,쌍문동,H,1132067000,서울특별시,도봉구,쌍문2동
653,동의삼성약국,서울특별시 송파구 거마로22길 49 (마천동),127.1520044,37.4968936,B,1171011400,서울특별시,송파구,마천동,H,1171055000,서울특별시,송파구,마천2동
654,윤호약국,서울특별시 송파구 마천로 311 (마천동),127.150376,37.4954581,B,1171011400,서울특별시,송파구,마천동,H,1171054000,서울특별시,송파구,마천1동
655,양생약국,서울특별시 관악구 남부순환로234길 27 (봉천동),126.9569176,37.4781503,B,1162010100,서울특별시,관악구,봉천동,H,1162058500,서울특별시,관악구,낙성대동
656,혜민약국,"서울특별시 서대문구 통일로34길 35 2층 219, 230호 (홍제동, 현대종합상가)",126.9498125,37.5863237,B,1141011100,서울특별시,서대문구,홍제동,H,1141065500,서울특별시,서대문구,홍제2동
657,경성약국,서울특별시 관악구 남부순환로161길 70 (신림동),126.918758,37.4853398,B,1162010200,서울특별시,관악구,신림동,H,1162068500,서울특별시,관악구,신사동
658,하나온누리약국,"서울특별시 성북구 화랑로 95 (하월곡동, 새서울신용협동조합)",127.0424731,37.603283,B,1129013600,서울특별시,성북구,하월곡동,H,1129072500,서울특별시,성북구,월곡2동
659,경동시장약국,"서울특별시 동대문구 고산자로 476 1층 (제기동, 서울제기동우체국)",127.0389184,37.5821386,B,1123010300,서울특별시,동대문구,제기동,H,1123054500,서울특별시,동대문구,제기동
660,우신약국,서울특별시 영등포구 영등포로 250-1 (영등포동3가),126.9091128,37.5188312,B,1156010400,서울특별시,영등포구,영등포동3가,H,1156053500,서울특별시,영등포구,영등포동
661,서울하이약국,서울특별시 중구 세종대로 11-1 1층 (남대문로5가),126.9731339,37.5582278,B,1114011800,서울특별시,중구,남대문로5가,H,1114054000,서울특별시,중구,회현동
662,강동한우리약국,서울특별시 강동구 올림픽로 778 (암사동),127.1279322,37.5504022,B,1174010700,서울특별시,강동구,암사동,H,1174057000,서울특별시,강동구,암사1동
663,웰팜약국,"서울특별시 성북구 길음로13길 22 상가동 210호 (길음동, 길음뉴타운7단지두산위브아파트)",127.0192671,37.6092194,B,1129013400,서울특별시,성북구,길음동,H,1129066000,서울특별시,성북구,길음1동
664,양재로하스약국,서울특별시 서초구 강남대로 48-6 1층 101호 (양재동),127.0400425,37.4691346,B,1165010200,서울특별시,서초구,양재동,H,1165065200,서울특별시,서초구,양재2동
665,영원약국,서울특별시 강남구 봉은사로 108 1층 (역삼동),127.0256122,37.5045463,B,1168010100,서울특별시,강남구,역삼동,H,1168064000,서울특별시,강남구,역삼1동
666,태평양약국,서울특별시 강서구 등촌로 71 1층 (등촌동),126.8632171,37.5363925,B,1150010200,서울특별시,강서구,등촌동,H,1150053000,서울특별시,강서구,등촌2동
667,제인약국,"서울특별시 서대문구 통일로 442-3 (홍제동, 1층, 2층)",126.9447948,37.5887108,B,1141011100,서울특별시,서대문구,홍제동,H,1141064000,서울특별시,서대문구,홍제3동
668,밝은세상하나약국,서울특별시 동작구 사당로 236 (사당동),126.9738228,37.4831712,B,1159010700,서울특별시,동작구,사당동,H,1159065000,서울특별시,동작구,사당4동
669,빠른대학온누리약국,서울특별시 강서구 마곡중앙4로 74 이웰메디파크 101-103호 (마곡동),126.8349216,37.5578848,B,1150010500,서울특별시,강서구,마곡동,H,1150061100,서울특별시,강서구,발산1동
670,팜메이트하나로약국,서울특별시 양천구 오목로 68 (신월동),126.845183,37.5225849,B,1147010300,서울특별시,양천구,신월동,H,1147057000,서울특별시,양천구,신월2동
671,호원엠약국,서울특별시 강동구 성내로 66 (성내동),127.1270918,37.5276513,B,1174010800,서울특별시,강동구,성내동,H,1174064000,서울특별시,강동구,성내1동
672,메디피아약국,"서울특별시 강남구 강남대로 242 1층 (도곡동, 크리스탈빌딩)",127.0341031,37.485373,B,1168011800,서울특별시,강남구,도곡동,H,1168065500,서울특별시,강남구,도곡1동
673,이화약국,서울특별시 동작구 양녕로38길 2 (상도1동),126.9506927,37.5049166,B,1159010300,서울특별시,동작구,상도1동,H,1159053000,서울특별시,동작구,상도1동
674,한빛평화약국,서울특별시 동작구 시흥대로 664 (신대방동),126.90844,37.4907024,B,1159010900,서울특별시,동작구,신대방동,H,1159067000,서울특별시,동작구,신대방1동
675,경도약국,서울특별시 영등포구 여의대방로 383 (여의도동),126.9315136,37.5193464,B,1156011000,서울특별시,영등포구,여의도동,H,1156054000,서울특별시,영등포구,여의동
676,새난곡약국,서울특별시 관악구 난곡로 210 2층 (신림동),126.9185505,37.4737442,B,1162010200,서울특별시,관악구,신림동,H,1162077500,서울특별시,관악구,난곡동
677,제일약국,서울특별시 영등포구 신길로 141 지하층 2호 (신길동),126.9103158,37.5050176,B,1156013200,서울특별시,영등포구,신길동,H,1156065000,서울특별시,영등포구,신길3동
678,굿모닝약국,"서울특별시 서초구 신반포로 176 125호 (반포동, 센트럴시티)",127.0032131,37.5049178,B,1165010700,서울특별시,서초구,반포동,H,1165058100,서울특별시,서초구,반포4동
679,관악소망약국,서울특별시 관악구 남부순환로 1838 2층 (봉천동),126.9539797,37.4804451,B,1162010100,서울특별시,관악구,봉천동,H,1162058500,서울특별시,관악구,낙성대동
680,바른약국,서울특별시 강남구 남부순환로 2927 대치 클래시아 1층 105호 (대치동),127.0603963,37.4935668,B,1168010600,서울특별시,강남구,대치동,H,1168060000,서울특별시,강남구,대치1동
681,보람약국,서울특별시 서초구 서초중앙로 239 (반포동),127.0108591,37.5032427,B,1165010700,서울특별시,서초구,반포동,H,1165058100,서울특별시,서초구,반포4동
682,구름약국,서울특별시 노원구 섬밭로 152 공릉아파트2단지상가 1층 101호 (공릉동),127.0683015,37.6299419,B,1135010300,서울특별시,노원구,공릉동,H,1135059500,서울특별시,노원구,공릉1동
683,방학태평양약국,"서울특별시 도봉구 도당로 80 1층 (방학동, 방학동근생)",127.0363673,37.6648434,B,1132010600,서울특별시,도봉구,방학동,H,1132069000,서울특별시,도봉구,방학1동
684,수약국,"서울특별시 서초구 동작대로 134 5층 (방배동, 가나안빌딩)",126.9827975,37.4886136,B,1165010100,서울특별시,서초구,방배동,H,1165062100,서울특별시,서초구,방배4동
685,힘찬약국,서울특별시 영등포구 디지털로37길 9-5 (대림동),126.8986882,37.4892826,B,1156013300,서울특별시,영등포구,대림동,H,1156071000,서울특별시,영등포구,대림2동
686,문정약국,서울특별시 송파구 동남로4길 25 (문정동),127.1249932,37.4879498,B,1171010800,서울특별시,송파구,문정동,H,1171064100,서울특별시,송파구,문정1동
687,우리약국,서울특별시 도봉구 도봉로 551-10 (쌍문동),127.0374885,37.6546317,B,1132010500,서울특별시,도봉구,쌍문동,H,1132067000,서울특별시,도봉구,쌍문2동
688,백화점약국,서울특별시 종로구 종로 234-1 (종로5가),127.0037425,37.5707752,B,1111016300,서울특별시,종로구,종로5가,H,1111063000,서울특별시,종로구,종로5.6가동
689,생각하는약국,서울특별시 서초구 청계산로9길 70 105호 (내곡동),127.059914,37.4534234,B,1165010900,서울특별시,서초구,내곡동,H,1165066000,서울특별시,서초구,내곡동
690,고려약국,서울특별시 중랑구 상봉로 49 (면목동),127.0933935,37.5902643,B,1126010100,서울특별시,중랑구,면목동,H,1126056500,서울특별시,중랑구,면목본동
691,동성온누리약국,서울특별시 성북구 안암로 105 (안암동5가),127.0314412,37.5851166,B,1129012500,서울특별시,성북구,안암동5가,H,1129060000,서울특별시,성북구,안암동
692,상쾌한온누리약국,서울특별시 은평구 역말로 101 토마스빌딩 101호 (역촌동),126.9201196,37.6084684,B,1138010800,서울특별시,은평구,역촌동,H,1138062500,서울특별시,은평구,역촌동
693,황인재약국,"서울특별시 노원구 초안산로1길 18 101호 (월계동, 주공아파트상가)",127.0523375,37.6285801,B,1135010200,서울특별시,노원구,월계동,H,1135057000,서울특별시,노원구,월계2동
694,메디팜보배약국,서울특별시 성동구 아차산로7길 19 (성수동2가),127.054704,37.5468641,B,1120011500,서울특별시,성동구,성수동2가,H,1120069000,서울특별시,성동구,성수2가3동
695,참좋은약국,"서울특별시 강남구 테헤란로87길 17 103호 (삼성동, 마젤란21상가)",127.0583424,37.5087437,B,1168010500,서울특별시,강남구,삼성동,H,1168058000,서울특별시,강남구,삼성1동
696,양지약국,서울특별시 강동구 진황도로61길 56 (둔촌동),127.1461169,37.5282025,B,1174010600,서울특별시,강동구,둔촌동,H,1174070000,서울특별시,강동구,둔촌2동
697,3층메디칼약국,"서울특별시 송파구 양재대로 1222 23-1호및 23호(일부호 (방이동, 올림픽프라자)",127.1310643,37.515729,B,1171011100,서울특별시,송파구,방이동,H,1171056600,서울특별시,송파구,오륜동
698,백제약국,서울특별시 서대문구 홍은중앙로 98 (홍은동),126.9481705,37.5991573,B,1141011800,서울특별시,서대문구,홍은동,H,1141066000,서울특별시,서대문구,홍은1동
699,국송약국,"서울특별시 강남구 광평로51길 49 108호 (수서동, 주공A1단지상가)",127.1008768,37.4920952,B,1168011500,서울특별시,강남구,수서동,H,1168075000,서울특별시,강남구,수서동
700,건강샘온누리약국,서울특별시 강서구  까치산로 73 1층 (화곡동),126.8469479,37.5452639,B,1150010300,서울특별시,강서구,화곡동,H,1150059000,서울특별시,강서구,화곡본동
701,서부약국,"서울특별시 노원구 동일로 1551 삼전빌딩 1층 101,102,107,108호 (상계동)",127.056869,37.6668972,B,1135010500,서울특별시,노원구,상계동,H,1135070000,서울특별시,노원구,상계8동
702,태린약국,서울특별시 강동구 고덕로 133 5층 513호 (암사동),127.1403474,37.5552527,B,1174010700,서울특별시,강동구,암사동,H,1174059000,서울특별시,강동구,암사3동
703,성문약국,"서울특별시 금천구 한내로 69-15 1317-107호 (독산동, 주공아파트)",126.8873951,37.4577246,B,1154510200,서울특별시,금천구,독산동,H,1154561000,서울특별시,금천구,독산1동
704,정암산약국,서울특별시 금천구 시흥대로 192 (시흥동),126.9023471,37.4511094,B,1154510300,서울특별시,금천구,시흥동,H,1154567000,서울특별시,금천구,시흥1동
705,중앙당약국,"서울특별시 송파구 오금로38길 5-25 (가락동, 현대상가 101호)",127.1298732,37.5000362,B,1171010700,서울특별시,송파구,가락동,H,1171063200,서울특별시,송파구,가락2동
706,단골온누리약국,"서울특별시 종로구 지봉로 50 (숭인동, 필빌딩)",127.015986,37.5744986,B,1111017500,서울특별시,종로구,숭인동,H,1111070000,서울특별시,종로구,숭인1동
707,성산현대약국,"서울특별시 마포구 월드컵로 205 101호 (성산동, 성산임대아파트 상가동)",126.9015262,37.5651006,B,1144012500,서울특별시,마포구,성산동,H,1144073000,서울특별시,마포구,성산2동
708,신림당약국,서울특별시 관악구 관천로 17 (신림동),126.928418,37.4816671,B,1162010200,서울특별시,관악구,신림동,H,1162065500,서울특별시,관악구,신원동
709,온누리사랑약국,서울특별시 중랑구 용마산로 438 (면목동),127.0975818,37.5902945,B,1126010100,서울특별시,중랑구,면목동,H,1126057500,서울특별시,중랑구,면목제3.8동
710,번동약국,서울특별시 강북구 오현로32길 4-3 1층 (번동),127.0398658,37.6284321,B,1130510200,서울특별시,강북구,번동,H,1130560800,서울특별시,강북구,번3동
711,지영오행당약국,서울특별시 종로구 성균관로 32-2 (명륜2가),126.9970925,37.5855487,B,1111017100,서울특별시,종로구,명륜2가,H,1111065000,서울특별시,종로구,혜화동
712,연서메디칼약국,서울특별시 은평구 연서로 253-9 1층 (불광동),126.9228457,37.6201724,B,1138010300,서울특별시,은평구,불광동,H,1138053000,서울특별시,은평구,불광2동
713,선영약국,서울특별시 강북구 노해로23길 73 (수유동),127.0195831,37.6460266,B,1130510300,서울특별시,강북구,수유동,H,1130562500,서울특별시,강북구,수유2동
714,메디팜나은약국,"서울특별시 용산구 한강대로 211 110호 (한강로1가, 대우월드마크용산)",126.973093,37.5370975,B,1117012400,서울특별시,용산구,한강로1가,H,1117062500,서울특별시,용산구,한강로동
715,희정약국,"서울특별시 도봉구 마들로 859-19 109호 (도봉동, 한신아파트근린상가)",127.0480152,37.6862598,B,1132010800,서울특별시,도봉구,도봉동,H,1132052200,서울특별시,도봉구,도봉2동
716,진영약국,서울특별시 광진구 아차산로57길 42 (구의동),127.0886907,37.5403459,B,1121510300,서울특별시,광진구,구의동,H,1121585000,서울특별시,광진구,구의1동
717,인덕약국,"서울특별시 노원구 월계로 370 (월계동, 희성프라자 105호)",127.0609491,37.6310464,B,1135010200,서울특별시,노원구,월계동,H,1135058000,서울특별시,노원구,월계3동
718,연세약국,"서울특별시 노원구 노해로 492 204호 (상계동, 프린스빌딩)",127.0626968,37.6544635,B,1135010500,서울특별시,노원구,상계동,H,1135069500,서울특별시,노원구,상계6.7동
719,무지개온누리약국,서울특별시 노원구 화랑로 325 (월계동),127.0640504,37.6149399,B,1135010200,서울특별시,노원구,월계동,H,1135056000,서울특별시,노원구,월계1동
720,국제약국,서울특별시 성동구 독서당로 288-1 (금호동4가),127.0212469,37.5477742,B,1120011200,서울특별시,성동구,금호동4가,H,1120062000,서울특별시,성동구,금호4가동
721,유아약국,서울특별시 금천구 시흥대로104길 14 (독산동),126.8985363,37.4646086,B,1154510200,서울특별시,금천구,독산동,H,1154562000,서울특별시,금천구,독산2동
722,평화약국,서울특별시 서대문구 증가로 226 (북가좌동),126.9143723,37.5817556,B,1141011900,서울특별시,서대문구,북가좌동,H,1141072000,서울특별시,서대문구,북가좌2동
723,부광약국,"서울특별시 도봉구 덕릉로 398 120호 (창동, 주공17단지상가)",127.0531489,37.6457771,B,1132010700,서울특별시,도봉구,창동,H,1132051400,서울특별시,도봉구,창4동
724,수성약국,"서울특별시 중랑구 신내로 115 113호 (신내동, 도시개발(아)10단지)",127.094625,37.609432,B,1126010600,서울특별시,중랑구,신내동,H,1126069000,서울특별시,중랑구,신내2동
725,영일약국,서울특별시 강동구 풍성로37길 39-21 (성내동),127.1259499,37.5335767,B,1174010800,서울특별시,강동구,성내동,H,1174065000,서울특별시,강동구,성내2동
726,아이비하늘약국,서울특별시 영등포구 국제금융로 86 (여의도동),126.9321087,37.5197969,B,1156011000,서울특별시,영등포구,여의도동,H,1156054000,서울특별시,영등포구,여의동
727,신대영약국,서울특별시 광진구 구의강변로 22 (구의동),127.0918788,37.5329155,B,1121510300,서울특별시,광진구,구의동,H,1121587000,서울특별시,광진구,구의3동
728,온누리새전일약국,서울특별시 관악구 법원단지길 37 (신림동),126.9196898,37.4744905,B,1162010200,서울특별시,관악구,신림동,H,1162077500,서울특별시,관악구,난곡동
729,한마음약국,서울특별시 종로구 창경궁로 158 (원남동),126.9975942,37.5764239,B,1111015900,서울특별시,종로구,원남동,H,1111061500,서울특별시,종로구,종로1.2.3.4가동
730,고려약국,서울특별시 강동구 천호대로 1125 (길동),127.1368219,37.5348982,B,1174010500,서울특별시,강동구,길동,H,1174068500,서울특별시,강동구,길동
731,빛샘온누리약국,서울특별시 서초구 서초대로 331 1층 (서초동),127.0176552,37.4951577,B,1165010800,서울특별시,서초구,서초동,H,1165053100,서울특별시,서초구,서초4동
732,우주약국,"서울특별시 양천구 목동서로 280 (신정동, 목동아파트 8단지 상가)",126.8683043,37.5216388,B,1147010100,서울특별시,양천구,신정동,H,1147067000,서울특별시,양천구,신정6동
733,종원약국,서울특별시 강남구 강남대로118길 38 (논현동),127.0262268,37.507009,B,1168010800,서울특별시,강남구,논현동,H,1168052100,서울특별시,강남구,논현1동
