,정류소명,주소,xpos,ypos,법정동,법정동코드,B_시도명,B_시군구,B_동,행정동,행정동코드,H_시도명,H_시군구,H_동
160,명륜새마을금고,서울특별시 종로구 명륜1가,126.9974683045221,37.58910769214281,B,1111017000,서울특별시,종로구,명륜1가,H,1111065000,서울특별시,종로구,혜화동
161,서대문3번출구,서울특별시 종로구 평동,126.9668437433932,37.5678972658658,B,1111017700,서울특별시,종로구,평동,H,1111058000,서울특별시,종로구,교남동
162,낙산공원,서울특별시 종로구 창신동,127.0163501073127,37.57076595530003,B,1111017400,서울특별시,종로구,창신동,H,1111067000,서울특별시,종로구,창신1동
163,인사미술공간.세탁소,서울특별시 종로구 원서동,126.9882662454517,37.58393183293996,B,1111014900,서울특별시,종로구,원서동,H,1111060000,서울특별시,종로구,가회동
164,화정박물관,서울특별시 종로구 평창동,126.9683578109311,37.6063916960432,B,1111018300,서울특별시,종로구,평창동,H,1111056000,서울특별시,종로구,평창동
165,금융연수원,서울특별시 종로구 삼청동,126.9817583029216,37.58499778256992,B,1111014000,서울특별시,종로구,삼청동,H,1111054000,서울특별시,종로구,삼청동
166,박노수미술관,서울특별시 종로구 누상동,126.9622646591424,37.58002688452812,B,1111010900,서울특별시,종로구,누상동,H,1111051500,서울특별시,종로구,청운효자동
167,샘미용실,서울특별시 종로구 명륜3가,126.9930751590717,37.58956522033195,B,1111017300,서울특별시,종로구,명륜3가,H,1111065000,서울특별시,종로구,혜화동
168,서울국제고등학교,서울특별시 종로구 명륜1가,126.9974683045221,37.58910769214281,B,1111017000,서울특별시,종로구,명륜1가,H,1111065000,서울특별시,종로구,혜화동
169,화정박물관,서울특별시 종로구 평창동,126.9683578109311,37.6063916960432,B,1111018300,서울특별시,종로구,평창동,H,1111056000,서울특별시,종로구,평창동
170,적십자병원후문앞,서울특별시 종로구 교남동,126.9645751179561,37.5684336003478,B,1111017600,서울특별시,종로구,교남동,H,1111058000,서울특별시,종로구,교남동
171,서울성곽.성대후문,서울특별시 종로구 명륜3가,126.9930751590717,37.58956522033195,B,1111017300,서울특별시,종로구,명륜3가,H,1111065000,서울특별시,종로구,혜화동
172,빨래터.고희동미술관,서울특별시 종로구 원서동,126.9882662454517,37.58393183293996,B,1111014900,서울특별시,종로구,원서동,H,1111060000,서울특별시,종로구,가회동
173,세검초등학교,서울특별시 종로구 신영동,126.9618184491589,37.60250469228148,B,1111018600,서울특별시,종로구,신영동,H,1111055000,서울특별시,종로구,부암동
174,삼청동주민센터,서울특별시 종로구 삼청동,126.9817583029216,37.58499778256992,B,1111014000,서울특별시,종로구,삼청동,H,1111054000,서울특별시,종로구,삼청동
175,통인시장,서울특별시 종로구 누하동,126.9682741908135,37.57928262965246,B,1111011000,서울특별시,종로구,누하동,H,1111051500,서울특별시,종로구,청운효자동
176,양현관,서울특별시 종로구 명륜3가,126.9930751590717,37.58956522033195,B,1111017300,서울특별시,종로구,명륜3가,H,1111065000,서울특별시,종로구,혜화동
177,국민생활관,서울특별시 종로구 혜화동,127.0006204504988,37.58685523599436,B,1111016900,서울특별시,종로구,혜화동,H,1111065000,서울특별시,종로구,혜화동
178,오거리,서울특별시 종로구 평창동,126.9683578109311,37.6063916960432,B,1111018300,서울특별시,종로구,평창동,H,1111056000,서울특별시,종로구,평창동
179,경희궁자이2.3단지,서울특별시 종로구 교남동,126.9645751179561,37.5684336003478,B,1111017600,서울특별시,종로구,교남동,H,1111058000,서울특별시,종로구,교남동
180,창신쌍용2단지.한성대후문,서울특별시 종로구 창신동,127.0163501073127,37.57076595530003,B,1111017400,서울특별시,종로구,창신동,H,1111067000,서울특별시,종로구,창신1동
181,통일부,서울특별시 종로구 삼청동,126.9817583029216,37.58499778256992,B,1111014000,서울특별시,종로구,삼청동,H,1111054000,서울특별시,종로구,삼청동
182,원서고개,서울특별시 종로구 원서동,126.9882662454517,37.58393183293996,B,1111014900,서울특별시,종로구,원서동,H,1111060000,서울특별시,종로구,가회동
183,종로5가입구.혜화경찰서,서울특별시 종로구 인의동,126.9976681025987,37.57233119210525,B,1111015700,서울특별시,종로구,인의동,H,1111061500,서울특별시,종로구,종로1.2.3.4가동
184,삼청파출소,서울특별시 종로구 팔판동,126.9806765035904,37.58280999875508,B,1111013900,서울특별시,종로구,팔판동,H,1111054000,서울특별시,종로구,삼청동
185,오거리.한옥마을입구,서울특별시 종로구 누하동,126.9682741908135,37.57928262965246,B,1111011000,서울특별시,종로구,누하동,H,1111051500,서울특별시,종로구,청운효자동
186,명륜시장.성대후문,서울특별시 종로구 명륜3가,126.9930751590717,37.58956522033195,B,1111017300,서울특별시,종로구,명륜3가,H,1111065000,서울특별시,종로구,혜화동
187,혜화초등학교,서울특별시 종로구 명륜1가,126.9974683045221,37.58910769214281,B,1111017000,서울특별시,종로구,명륜1가,H,1111065000,서울특별시,종로구,혜화동
188,청련사입구,서울특별시 종로구 평창동,126.9683578109311,37.6063916960432,B,1111018300,서울특별시,종로구,평창동,H,1111056000,서울특별시,종로구,평창동
189,영천시장,서울특별시 종로구 교북동,126.96127267528,37.57178426591815,B,1111018000,서울특별시,종로구,교북동,H,1111058000,서울특별시,종로구,교남동
190,명신초.삼선푸르지오.힐스테이트,서울특별시 종로구 창신동,127.0163501073127,37.57076595530003,B,1111017400,서울특별시,종로구,창신동,H,1111067000,서울특별시,종로구,창신1동
191,감사원,서울특별시 종로구 계동,126.9869033818743,37.58243243658873,B,1111014800,서울특별시,종로구,계동,H,1111060000,서울특별시,종로구,가회동
192,중앙중고,서울특별시 종로구 계동,126.9869033818743,37.58243243658873,B,1111014800,서울특별시,종로구,계동,H,1111060000,서울특별시,종로구,가회동
193,인왕빌딩,서울특별시 종로구 구기동,126.9592997568355,37.61937397039383,B,1111018200,서울특별시,종로구,구기동,H,1111056000,서울특별시,종로구,평창동
194,종로4가.종묘공원,서울특별시 종로구 종로3가,126.9923298415787,37.57038842029531,B,1111015600,서울특별시,종로구,종로3가,H,1111061500,서울특별시,종로구,종로1.2.3.4가동
195,국립민속박물관,서울특별시 종로구 세종로,126.9767781999764,37.58019281070752,B,1111011900,서울특별시,종로구,세종로,H,1111051500,서울특별시,종로구,청운효자동
196,광화문새마을금고,서울특별시 종로구 통인동,126.9702119927602,37.58014448471319,B,1111010800,서울특별시,종로구,통인동,H,1111051500,서울특별시,종로구,청운효자동
197,새마을금고,서울특별시 종로구 명륜1가,126.9974683045221,37.58910769214281,B,1111017000,서울특별시,종로구,명륜1가,H,1111065000,서울특별시,종로구,혜화동
198,혜화우체국,서울특별시 종로구 혜화동,127.0006204504988,37.58685523599436,B,1111016900,서울특별시,종로구,혜화동,H,1111065000,서울특별시,종로구,혜화동
199,언덕앞,서울특별시 종로구 평창동,126.9683578109311,37.6063916960432,B,1111018300,서울특별시,종로구,평창동,H,1111056000,서울특별시,종로구,평창동
200,경희궁자이4단지,서울특별시 종로구 교북동,126.96127267528,37.57178426591815,B,1111018000,서울특별시,종로구,교북동,H,1111058000,서울특별시,종로구,교남동
201,종로센트레빌후문.e편한세상보문아파트,서울특별시 종로구 숭인동,127.0156361941567,37.57788751450353,B,1111017500,서울특별시,종로구,숭인동,H,1111070000,서울특별시,종로구,숭인1동
202,사우디대사관앞.경남빌라,서울특별시 종로구 가회동,126.9847890144385,37.58010401538313,B,1111014600,서울특별시,종로구,가회동,H,1111060000,서울특별시,종로구,가회동
203,안국선원.삼거리,서울특별시 종로구 가회동,126.9847890144385,37.58010401538313,B,1111014600,서울특별시,종로구,가회동,H,1111060000,서울특별시,종로구,가회동
204,구기터널입구,서울특별시 종로구 구기동,126.9592997568355,37.61937397039383,B,1111018200,서울특별시,종로구,구기동,H,1111056000,서울특별시,종로구,평창동
205,종로3가.1.3.5호선,서울특별시 종로구 묘동,126.9917455276779,37.57240661014004,B,1111015100,서울특별시,종로구,묘동,H,1111061500,서울특별시,종로구,종로1.2.3.4가동
206,경복궁,서울특별시 종로구 세종로,126.9767781999764,37.58019281070752,B,1111011900,서울특별시,종로구,세종로,H,1111051500,서울특별시,종로구,청운효자동
207,경복궁역,서울특별시 종로구 통의동,126.9728528243228,37.57805841946451,B,1111010600,서울특별시,종로구,통의동,H,1111053000,서울특별시,종로구,사직동
208,소나무집,서울특별시 종로구 평창동,126.9683578109311,37.6063916960432,B,1111018300,서울특별시,종로구,평창동,H,1111056000,서울특별시,종로구,평창동
209,독립문역3번출구,서울특별시 종로구 교북동,126.96127267528,37.57178426591815,B,1111018000,서울특별시,종로구,교북동,H,1111058000,서울특별시,종로구,교남동
210,청룡사.보문파크뷰자이아파트,서울특별시 종로구 숭인동,127.0156361941567,37.57788751450353,B,1111017500,서울특별시,종로구,숭인동,H,1111070000,서울특별시,종로구,숭인1동
211,북촌한옥마을입구.정세권활동터,서울특별시 종로구 가회동,126.9847890144385,37.58010401538313,B,1111014600,서울특별시,종로구,가회동,H,1111060000,서울특별시,종로구,가회동
212,종로1.2.3.4가동주민센터,서울특별시 종로구 와룡동,126.9912145889655,37.58234273682689,B,1111013000,서울특별시,종로구,와룡동,H,1111061500,서울특별시,종로구,종로1.2.3.4가동
213,창덕궁,서울특별시 종로구 와룡동,126.9912145889655,37.58234273682689,B,1111013000,서울특별시,종로구,와룡동,H,1111061500,서울특별시,종로구,종로1.2.3.4가동
214,아름다운실버,서울특별시 종로구 평창동,126.9683578109311,37.6063916960432,B,1111018300,서울특별시,종로구,평창동,H,1111056000,서울특별시,종로구,평창동
215,독립문초등학교,서울특별시 종로구 무악동,126.9582456773482,37.5759854736915,B,1111018700,서울특별시,종로구,무악동,H,1111057000,서울특별시,종로구,무악동
216,종로센트레빌아파트,서울특별시 종로구 숭인동,127.0156361941567,37.57788751450353,B,1111017500,서울특별시,종로구,숭인동,H,1111070000,서울특별시,종로구,숭인1동
217,가회동주민센터,서울특별시 종로구 가회동,126.9847890144385,37.58010401538313,B,1111014600,서울특별시,종로구,가회동,H,1111060000,서울특별시,종로구,가회동
218,문방구,서울특별시 종로구 구기동,126.9592997568355,37.61937397039383,B,1111018200,서울특별시,종로구,구기동,H,1111056000,서울특별시,종로구,평창동
219,원남로터리,서울특별시 종로구 원남동,126.9974959334727,37.57552071023429,B,1111015900,서울특별시,종로구,원남동,H,1111061500,서울특별시,종로구,종로1.2.3.4가동
220,보현산신각,서울특별시 종로구 평창동,126.9683578109311,37.6063916960432,B,1111018300,서울특별시,종로구,평창동,H,1111056000,서울특별시,종로구,평창동
221,천사유치원,서울특별시 종로구 행촌동,126.9617660934942,37.5720294974109,B,1111018100,서울특별시,종로구,행촌동,H,1111058000,서울특별시,종로구,교남동
222,쌍용아파트입구.창신역,서울특별시 종로구 창신동,127.0163501073127,37.57076595530003,B,1111017400,서울특별시,종로구,창신동,H,1111067000,서울특별시,종로구,창신1동
223,아름다운가게.정독도서관,서울특별시 종로구 재동,126.9852467410879,37.57830208547094,B,1111014700,서울특별시,종로구,재동,H,1111060000,서울특별시,종로구,가회동
224,산정빌라,서울특별시 종로구 구기동,126.9592997568355,37.61937397039383,B,1111018200,서울특별시,종로구,구기동,H,1111056000,서울특별시,종로구,평창동
